x_um,z_um,value,intensity
-2,3333.33333333,-0.443621460259,0.7872
-1.5,3333.33333333,-0.445926002832,0.7954
-1,3333.33333333,-0.448218696623,0.8036
-0.5,3333.33333333,-0.450499722533,0.8118
0,3333.33333333,-0.452769256909,0.82
0.5,3333.33333333,-0.450499722533,0.8118
1,3333.33333333,-0.448218696623,0.8036
1.5,3333.33333333,-0.445926002832,0.7954
2,3333.33333333,-0.443621460259,0.7872
2.5,3333.33333333,-0.284165444769,0.323
3,3333.33333333,-0.282665880504,0.3196
3.5,3333.33333333,-0.281158318392,0.3162
4,3333.33333333,-0.279642629084,0.3128
4.5,3333.33333333,-0.278118679705,0.3094
5,3333.33333333,-0.27658633372,0.306
5.5,3333.33333333,-0.275045450791,0.3026
6,3333.33333333,-0.273495886625,0.2992
-6,4166.66666667,-0.273495886624,0.2992
-5.5,4166.66666667,-0.27504545079,0.3026
-5,4166.66666667,-0.27658633372,0.306
-4.5,4166.66666667,-0.278118679704,0.3094
-4,4166.66666667,-0.279642629083,0.3128
-3.5,4166.66666667,-0.281158318391,0.3162
-3,4166.66666667,-0.282665880503,0.3196
-2.5,4166.66666667,-0.284165444768,0.323
-2,4166.66666667,-0.443621460258,0.7872
-1.5,4166.66666667,-0.445926002831,0.7954
-1,4166.66666667,-0.448218696622,0.8036
-0.5,4166.66666667,-0.450499722532,0.8118
0,4166.66666667,-0.452769256908,0.82
0.5,4166.66666667,-0.450499722532,0.8118
1,4166.66666667,-0.448218696622,0.8036
1.5,4166.66666667,-0.445926002831,0.7954
2,4166.66666667,-0.443621460258,0.7872
2.5,4166.66666667,-0.284165444768,0.323
3,4166.66666667,-0.282665880503,0.3196
3.5,4166.66666667,-0.281158318391,0.3162
4,4166.66666667,-0.279642629083,0.3128
4.5,4166.66666667,-0.278118679704,0.3094
5,4166.66666667,-0.27658633372,0.306
5.5,4166.66666667,-0.27504545079,0.3026
6,4166.66666667,-0.273495886624,0.2992
-6,5000,0.546991773247,0.2992
-5.5,5000,0.550090901579,0.3026
-5,5000,0.553172667438,0.306
-4.5,5000,0.556237359407,0.3094
-4,5000,0.559285258164,0.3128
-3.5,5000,0.56231663678,0.3162
-3,5000,0.565331761004,0.3196
-2.5,5000,0.568330889535,0.323
-2,5000,0.887242920513,0.7872
-1.5,5000,0.89185200566,0.7954
-1,5000,0.896437393241,0.8036
-0.5,5000,0.900999445061,0.8118
0,5000,0.905538513814,0.82
0.5,5000,0.900999445061,0.8118
1,5000,0.896437393241,0.8036
1.5,5000,0.89185200566,0.7954
2,5000,0.887242920513,0.7872
2.5,5000,0.568330889535,0.323
3,5000,0.565331761004,0.3196
3.5,5000,0.56231663678,0.3162
4,5000,0.559285258164,0.3128
4.5,5000,0.556237359407,0.3094
5,5000,0.553172667438,0.306
5.5,5000,0.550090901579,0.3026
6,5000,0.546991773247,0.2992
-6,5833.33333333,-0.273495886629,0.2992
-5.5,5833.33333333,-0.275045450795,0.3026
-5,5833.33333333,-0.276586333724,0.306
-4.5,5833.33333333,-0.278118679709,0.3094
-4,5833.33333333,-0.279642629087,0.3128
-3.5,5833.33333333,-0.281158318395,0.3162
-3,5833.33333333,-0.282665880507,0.3196
-2.5,5833.33333333,-0.284165444773,0.323
-2,5833.33333333,-0.443621460265,0.7872
-1.5,5833.33333333,-0.445926002838,0.7954
-1,5833.33333333,-0.448218696629,0.8036
-0.5,5833.33333333,-0.450499722539,0.8118
0,5833.33333333,-0.452769256915,0.82
0.5,5833.33333333,-0.450499722539,0.8118
1,5833.33333333,-0.448218696629,0.8036
1.5,5833.33333333,-0.445926002838,0.7954
2,5833.33333333,-0.443621460265,0.7872
2.5,5833.33333333,-0.284165444773,0.323
3,5833.33333333,-0.282665880507,0.3196
3.5,5833.33333333,-0.281158318395,0.3162
4,5833.33333333,-0.279642629087,0.3128
4.5,5833.33333333,-0.278118679709,0.3094
5,5833.33333333,-0.276586333724,0.306
5.5,5833.33333333,-0.275045450795,0.3026
6,5833.33333333,-0.273495886629,0.2992
-6,6666.66666667,-0.273495886621,0.2992
-5.5,6666.66666667,-0.275045450787,0.3026
-5,6666.66666667,-0.276586333716,0.306
-4.5,6666.66666667,-0.278118679701,0.3094
-4,6666.66666667,-0.279642629079,0.3128
-3.5,6666.66666667,-0.281158318387,0.3162
-3,6666.66666667,-0.282665880499,0.3196
-2.5,6666.66666667,-0.284165444765,0.323
-2,6666.66666667,-0.443621460252,0.7872
-1.5,6666.66666667,-0.445926002825,0.7954
-1,6666.66666667,-0.448218696616,0.8036
-0.5,6666.66666667,-0.450499722526,0.8118
0,6666.66666667,-0.452769256902,0.82
0.5,6666.66666667,-0.450499722526,0.8118
1,6666.66666667,-0.448218696616,0.8036
1.5,6666.66666667,-0.445926002825,0.7954
2,6666.66666667,-0.443621460252,0.7872
2.5,6666.66666667,-0.284165444765,0.323
3,6666.66666667,-0.282665880499,0.3196
3.5,6666.66666667,-0.281158318387,0.3162
4,6666.66666667,-0.279642629079,0.3128
4.5,6666.66666667,-0.278118679701,0.3094
5,6666.66666667,-0.276586333716,0.306
5.5,6666.66666667,-0.275045450787,0.3026
6,6666.66666667,-0.273495886621,0.2992
-6,7500,0.546991773247,0.2992
-5.5,7500,0.550090901579,0.3026
-5,7500,0.553172667438,0.306
-4.5,7500,0.556237359407,0.3094
-4,7500,0.559285258164,0.3128
-3.5,7500,0.56231663678,0.3162
-3,7500,0.565331761004,0.3196
-2.5,7500,0.568330889535,0.323
-2,7500,0.887242920513,0.7872
-1.5,7500,0.89185200566,0.7954
-1,7500,0.896437393241,0.8036
-0.5,7500,0.900999445061,0.8118
0,7500,0.905538513814,0.82
0.5,7500,0.900999445061,0.8118
1,7500,0.896437393241,0.8036
1.5,7500,0.89185200566,0.7954
2,7500,0.887242920513,0.7872
2.5,7500,0.568330889535,0.323
3,7500,0.565331761004,0.3196
3.5,7500,0.56231663678,0.3162
4,7500,0.559285258164,0.3128
4.5,7500,0.556237359407,0.3094
5,7500,0.553172667438,0.306
5.5,7500,0.550090901579,0.3026
6,7500,0.546991773247,0.2992
-6,8333.33333333,-0.273495886622,0.2992
-5.5,8333.33333333,-0.275045450788,0.3026
-5,8333.33333333,-0.276586333717,0.306
-4.5,8333.33333333,-0.278118679702,0.3094
-4,8333.33333333,-0.279642629081,0.3128
-3.5,8333.33333333,-0.281158318389,0.3162
-3,8333.33333333,-0.2826658805,0.3196
-2.5,8333.33333333,-0.284165444766,0.323
-2,8333.33333333,-0.443621460254,0.7872
-1.5,8333.33333333,-0.445926002828,0.7954
-1,8333.33333333,-0.448218696618,0.8036
-0.5,8333.33333333,-0.450499722528,0.8118
0,8333.33333333,-0.452769256904,0.82
0.5,8333.33333333,-0.450499722528,0.8118
1,8333.33333333,-0.448218696618,0.8036
1.5,8333.33333333,-0.445926002828,0.7954
2,8333.33333333,-0.443621460254,0.7872
2.5,8333.33333333,-0.284165444766,0.323
3,8333.33333333,-0.2826658805,0.3196
3.5,8333.33333333,-0.281158318389,0.3162
4,8333.33333333,-0.279642629081,0.3128
4.5,8333.33333333,-0.278118679702,0.3094
5,8333.33333333,-0.276586333717,0.306
5.5,8333.33333333,-0.275045450788,0.3026
6,8333.33333333,-0.273495886622,0.2992
-6,9166.66666667,-0.27349588662,0.2992
-5.5,9166.66666667,-0.275045450786,0.3026
-5,9166.66666667,-0.276586333716,0.306
-4.5,9166.66666667,-0.2781186797,0.3094
-4,9166.66666667,-0.279642629079,0.3128
-3.5,9166.66666667,-0.281158318387,0.3162
-3,9166.66666667,-0.282665880499,0.3196
-2.5,9166.66666667,-0.284165444764,0.323
-2,9166.66666667,-0.443621460251,0.7872
-1.5,9166.66666667,-0.445926002825,0.7954
-1,9166.66666667,-0.448218696615,0.8036
-0.5,9166.66666667,-0.450499722525,0.8118
0,9166.66666667,-0.452769256902,0.82
0.5,9166.66666667,-0.450499722525,0.8118
1,9166.66666667,-0.448218696615,0.8036
1.5,9166.66666667,-0.445926002825,0.7954
2,9166.66666667,-0.443621460251,0.7872
2.5,9166.66666667,-0.284165444764,0.323
3,9166.66666667,-0.282665880499,0.3196
3.5,9166.66666667,-0.281158318387,0.3162
4,9166.66666667,-0.279642629079,0.3128
4.5,9166.66666667,-0.2781186797,0.3094
5,9166.66666667,-0.276586333716,0.306
5.5,9166.66666667,-0.275045450786,0.3026
6,9166.66666667,-0.27349588662,0.2992
-6,10000,0.25810160391,0.0666164379408
-5.5,10000,0.403149545687,0.162529556188
-5,10000,0.407365752471,0.165946856286
-4.5,10000,0.26927738193,0.072510308419
-4,10000,0.0371226747222,0.00137809297853
-3.5,10000,0.208000050792,0.0432640211295
-3,10000,0.380462374366,0.144751618308
-2.5,10000,0.420018244602,0.176415325799
-2,10000,0.940784198693,0.88507490851
-1.5,10000,0.897046120626,0.80469174253
-1,10000,0.909524362291,0.827234565601
-0.5,10000,0.966649987277,0.934412197903
0,10000,1,1
0.5,10000,0.966649987277,0.934412197903
1,10000,0.909524362291,0.827234565601
1.5,10000,0.897046120626,0.80469174253
2,10000,0.940784198693,0.88507490851
2.5,10000,0.420018244602,0.176415325799
3,10000,0.380462374366,0.144751618308
3.5,10000,0.208000050792,0.0432640211295
4,10000,0.0371226747222,0.00137809297853
4.5,10000,0.26927738193,0.072510308419
5,10000,0.407365752471,0.165946856286
5.5,10000,0.403149545687,0.162529556188
6,10000,0.25810160391,0.0666164379408
-6,10833.3333333,-0.129050801954,0.0666164379408
-5.5,10833.3333333,-0.201574772843,0.162529556188
-5,10833.3333333,-0.203682876234,0.165946856286
-4.5,10833.3333333,-0.134638690964,0.072510308419
-4,10833.3333333,-0.018561337361,0.00137809297853
-3.5,10833.3333333,-0.104000025396,0.0432640211295
-3,10833.3333333,-0.190231187182,0.144751618308
-2.5,10833.3333333,-0.2100091223,0.176415325799
-2,10833.3333333,-0.470392099344,0.88507490851
-1.5,10833.3333333,-0.448523060311,0.80469174253
-1,10833.3333333,-0.454762181143,0.827234565601
-0.5,10833.3333333,-0.483324993636,0.934412197903
0,10833.3333333,-0.499999999998,1
0.5,10833.3333333,-0.483324993636,0.934412197903
1,10833.3333333,-0.454762181143,0.827234565601
1.5,10833.3333333,-0.448523060311,0.80469174253
2,10833.3333333,-0.470392099344,0.88507490851
2.5,10833.3333333,-0.2100091223,0.176415325799
3,10833.3333333,-0.190231187182,0.144751618308
3.5,10833.3333333,-0.104000025396,0.0432640211295
4,10833.3333333,-0.018561337361,0.00137809297853
4.5,10833.3333333,-0.134638690964,0.072510308419
5,10833.3333333,-0.203682876234,0.165946856286
5.5,10833.3333333,-0.201574772843,0.162529556188
6,10833.3333333,-0.129050801954,0.0666164379408
-6,11666.6666667,-0.12905080195,0.0666164379408
-5.5,11666.6666667,-0.201574772836,0.162529556188
-5,11666.6666667,-0.203682876228,0.165946856286
-4.5,11666.6666667,-0.13463869096,0.072510308419
-4,11666.6666667,-0.0185613373604,0.00137809297853
-3.5,11666.6666667,-0.104000025392,0.0432640211295
-3,11666.6666667,-0.190231187176,0.144751618308
-2.5,11666.6666667,-0.210009122293,0.176415325799
-2,11666.6666667,-0.470392099329,0.88507490851
-1.5,11666.6666667,-0.448523060296,0.80469174253
-1,11666.6666667,-0.454762181129,0.827234565601
-0.5,11666.6666667,-0.48332499362,0.934412197903
0,11666.6666667,-0.499999999981,1
0.5,11666.6666667,-0.48332499362,0.934412197903
1,11666.6666667,-0.454762181129,0.827234565601
1.5,11666.6666667,-0.448523060296,0.80469174253
2,11666.6666667,-0.470392099329,0.88507490851
2.5,11666.6666667,-0.210009122293,0.176415325799
3,11666.6666667,-0.190231187176,0.144751618308
3.5,11666.6666667,-0.104000025392,0.0432640211295
4,11666.6666667,-0.0185613373604,0.00137809297853
4.5,11666.6666667,-0.13463869096,0.072510308419
5,11666.6666667,-0.203682876228,0.165946856286
5.5,11666.6666667,-0.201574772836,0.162529556188
6,11666.6666667,-0.12905080195,0.0666164379408
-6,12500,0.25810160391,0.0666164379408
-5.5,12500,0.403149545687,0.162529556188
-5,12500,0.407365752471,0.165946856286
-4.5,12500,0.26927738193,0.072510308419
-4,12500,0.0371226747222,0.00137809297853
-3.5,12500,0.208000050792,0.0432640211295
-3,12500,0.380462374366,0.144751618308
-2.5,12500,0.420018244602,0.176415325799
-2,12500,0.940784198693,0.88507490851
-1.5,12500,0.897046120626,0.80469174253
-1,12500,0.909524362291,0.827234565601
-0.5,12500,0.966649987277,0.934412197903
0,12500,1,1
0.5,12500,0.966649987277,0.934412197903
1,12500,0.909524362291,0.827234565601
1.5,12500,0.897046120626,0.80469174253
2,12500,0.940784198693,0.88507490851
2.5,12500,0.420018244602,0.176415325799
3,12500,0.380462374366,0.144751618308
3.5,12500,0.208000050792,0.0432640211295
4,12500,0.0371226747222,0.00137809297853
4.5,12500,0.26927738193,0.072510308419
5,12500,0.407365752471,0.165946856286
5.5,12500,0.403149545687,0.162529556188
6,12500,0.25810160391,0.0666164379408
-6,13333.3333333,-0.129050801958,0.0666164379408
-5.5,13333.3333333,-0.201574772848,0.162529556188
-5,13333.3333333,-0.20368287624,0.165946856286
-4.5,13333.3333333,-0.134638690968,0.072510308419
-4,13333.3333333,-0.0185613373615,0.00137809297853
-3.5,13333.3333333,-0.104000025398,0.0432640211295
-3,13333.3333333,-0.190231187187,0.144751618308
-2.5,13333.3333333,-0.210009122305,0.176415325799
-2,13333.3333333,-0.470392099356,0.88507490851
-1.5,13333.3333333,-0.448523060322,0.80469174253
-1,13333.3333333,-0.454762181155,0.827234565601
-0.5,13333.3333333,-0.483324993649,0.934412197903
0,13333.3333333,-0.500000000011,1
0.5,13333.3333333,-0.483324993649,0.934412197903
1,13333.3333333,-0.454762181155,0.827234565601
1.5,13333.3333333,-0.448523060322,0.80469174253
2,13333.3333333,-0.470392099356,0.88507490851
2.5,13333.3333333,-0.210009122305,0.176415325799
3,13333.3333333,-0.190231187187,0.144751618308
3.5,13333.3333333,-0.104000025398,0.0432640211295
4,13333.3333333,-0.0185613373615,0.00137809297853
4.5,13333.3333333,-0.134638690968,0.072510308419
5,13333.3333333,-0.20368287624,0.165946856286
5.5,13333.3333333,-0.201574772848,0.162529556188
6,13333.3333333,-0.129050801958,0.0666164379408
-6,14166.6666667,-0.129050801953,0.0666164379408
-5.5,14166.6666667,-0.201574772841,0.162529556188
-5,14166.6666667,-0.203682876233,0.165946856286
-4.5,14166.6666667,-0.134638690963,0.072510308419
-4,14166.6666667,-0.0185613373608,0.00137809297853
-3.5,14166.6666667,-0.104000025395,0.0432640211295
-3,14166.6666667,-0.19023118718,0.144751618308
-2.5,14166.6666667,-0.210009122298,0.176415325799
-2,14166.6666667,-0.47039209934,0.88507490851
-1.5,14166.6666667,-0.448523060307,0.80469174253
-1,14166.6666667,-0.45476218114,0.827234565601
-0.5,14166.6666667,-0.483324993632,0.934412197903
0,14166.6666667,-0.499999999993,1
0.5,14166.6666667,-0.483324993632,0.934412197903
1,14166.6666667,-0.45476218114,0.827234565601
1.5,14166.6666667,-0.448523060307,0.80469174253
2,14166.6666667,-0.47039209934,0.88507490851
2.5,14166.6666667,-0.210009122298,0.176415325799
3,14166.6666667,-0.19023118718,0.144751618308
3.5,14166.6666667,-0.104000025395,0.0432640211295
4,14166.6666667,-0.0185613373608,0.00137809297853
4.5,14166.6666667,-0.134638690963,0.072510308419
5,14166.6666667,-0.203682876233,0.165946856286
5.5,14166.6666667,-0.201574772841,0.162529556188
6,14166.6666667,-0.129050801953,0.0666164379408
-6,15000,0.25810160391,0.0666164379408
-5.5,15000,0.403149545687,0.162529556188
-5,15000,0.407365752471,0.165946856286
-4.5,15000,0.26927738193,0.072510308419
-4,15000,0.0371226747222,0.00137809297853
-3.5,15000,0.208000050792,0.0432640211295
-3,15000,0.380462374366,0.144751618308
-2.5,15000,0.420018244602,0.176415325799
-2,15000,0.940784198693,0.88507490851
-1.5,15000,0.897046120626,0.80469174253
-1,15000,0.909524362291,0.827234565601
-0.5,15000,0.966649987277,0.934412197903
0,15000,1,1
0.5,15000,0.966649987277,0.934412197903
1,15000,0.909524362291,0.827234565601
1.5,15000,0.897046120626,0.80469174253
2,15000,0.940784198693,0.88507490851
2.5,15000,0.420018244602,0.176415325799
3,15000,0.380462374366,0.144751618308
3.5,15000,0.208000050792,0.0432640211295
4,15000,0.0371226747222,0.00137809297853
4.5,15000,0.26927738193,0.072510308419
5,15000,0.407365752471,0.165946856286
5.5,15000,0.403149545687,0.162529556188
6,15000,0.25810160391,0.0666164379408
-6,15833.3333333,-0.129050801954,0.0666164379408
-5.5,15833.3333333,-0.201574772843,0.162529556188
-5,15833.3333333,-0.203682876235,0.165946856286
-4.5,15833.3333333,-0.134638690965,0.072510308419
-4,15833.3333333,-0.018561337361,0.00137809297853
-3.5,15833.3333333,-0.104000025396,0.0432640211295
-3,15833.3333333,-0.190231187182,0.144751618308
-2.5,15833.3333333,-0.2100091223,0.176415325799
-2,15833.3333333,-0.470392099345,0.88507490851
-1.5,15833.3333333,-0.448523060312,0.80469174253
-1,15833.3333333,-0.454762181144,0.827234565601
-0.5,15833.3333333,-0.483324993637,0.934412197903
0,15833.3333333,-0.499999999998,1
0.5,15833.3333333,-0.483324993637,0.934412197903
1,15833.3333333,-0.454762181144,0.827234565601
1.5,15833.3333333,-0.448523060312,0.80469174253
2,15833.3333333,-0.470392099345,0.88507490851
2.5,15833.3333333,-0.2100091223,0.176415325799
3,15833.3333333,-0.190231187182,0.144751618308
3.5,15833.3333333,-0.104000025396,0.0432640211295
4,15833.3333333,-0.018561337361,0.00137809297853
4.5,15833.3333333,-0.134638690965,0.072510308419
5,15833.3333333,-0.203682876235,0.165946856286
5.5,15833.3333333,-0.201574772843,0.162529556188
6,15833.3333333,-0.129050801954,0.0666164379408
-6,16666.6666667,-0.129050801956,0.0666164379408
-5.5,16666.6666667,-0.201574772846,0.162529556188
-5,16666.6666667,-0.203682876238,0.165946856286
-4.5,16666.6666667,-0.134638690966,0.072510308419
-4,16666.6666667,-0.0185613373613,0.00137809297853
-3.5,16666.6666667,-0.104000025397,0.0432640211295
-3,16666.6666667,-0.190231187185,0.144751618308
-2.5,16666.6666667,-0.210009122303,0.176415325799
-2,16666.6666667,-0.470392099352,0.88507490851
-1.5,16666.6666667,-0.448523060318,0.80469174253
-1,16666.6666667,-0.454762181151,0.827234565601
-0.5,16666.6666667,-0.483324993644,0.934412197903
0,16666.6666667,-0.500000000006,1
0.5,16666.6666667,-0.483324993644,0.934412197903
1,16666.6666667,-0.454762181151,0.827234565601
1.5,16666.6666667,-0.448523060318,0.80469174253
2,16666.6666667,-0.470392099352,0.88507490851
2.5,16666.6666667,-0.210009122303,0.176415325799
3,16666.6666667,-0.190231187185,0.144751618308
3.5,16666.6666667,-0.104000025397,0.0432640211295
4,16666.6666667,-0.0185613373613,0.00137809297853
4.5,16666.6666667,-0.134638690966,0.072510308419
5,16666.6666667,-0.203682876238,0.165946856286
5.5,16666.6666667,-0.201574772846,0.162529556188
6,16666.6666667,-0.129050801956,0.0666164379408
-6,17500,0.25810160391,0.0666164379408
-5.5,17500,0.403149545687,0.162529556188
-5,17500,0.407365752471,0.165946856286
-4.5,17500,0.26927738193,0.072510308419
-4,17500,0.0371226747222,0.00137809297853
-3.5,17500,0.208000050792,0.0432640211295
-3,17500,0.380462374366,0.144751618308
-2.5,17500,0.420018244602,0.176415325799
-2,17500,0.940784198693,0.88507490851
-1.5,17500,0.897046120626,0.80469174253
-1,17500,0.909524362291,0.827234565601
-0.5,17500,0.966649987277,0.934412197903
0,17500,1,1
0.5,17500,0.966649987277,0.934412197903
1,17500,0.909524362291,0.827234565601
1.5,17500,0.897046120626,0.80469174253
2,17500,0.940784198693,0.88507490851
2.5,17500,0.420018244602,0.176415325799
3,17500,0.380462374366,0.144751618308
3.5,17500,0.208000050792,0.0432640211295
4,17500,0.0371226747222,0.00137809297853
4.5,17500,0.26927738193,0.072510308419
5,17500,0.407365752471,0.165946856286
5.5,17500,0.403149545687,0.162529556188
6,17500,0.25810160391,0.0666164379408
-6,18333.3333333,-0.129050801958,0.0666164379408
-5.5,18333.3333333,-0.201574772848,0.162529556188
-5,18333.3333333,-0.20368287624,0.165946856286
-4.5,18333.3333333,-0.134638690968,0.072510308419
-4,18333.3333333,-0.0185613373615,0.00137809297853
-3.5,18333.3333333,-0.104000025398,0.0432640211295
-3,18333.3333333,-0.190231187187,0.144751618308
-2.5,18333.3333333,-0.210009122306,0.176415325799
-2,18333.3333333,-0.470392099357,0.88507490851
-1.5,18333.3333333,-0.448523060323,0.80469174253
-1,18333.3333333,-0.454762181156,0.827234565601
-0.5,18333.3333333,-0.48332499365,0.934412197903
0,18333.3333333,-0.500000000011,1
0.5,18333.3333333,-0.48332499365,0.934412197903
1,18333.3333333,-0.454762181156,0.827234565601
1.5,18333.3333333,-0.448523060323,0.80469174253
2,18333.3333333,-0.470392099357,0.88507490851
2.5,18333.3333333,-0.210009122306,0.176415325799
3,18333.3333333,-0.190231187187,0.144751618308
3.5,18333.3333333,-0.104000025398,0.0432640211295
4,18333.3333333,-0.0185613373615,0.00137809297853
4.5,18333.3333333,-0.134638690968,0.072510308419
5,18333.3333333,-0.20368287624,0.165946856286
5.5,18333.3333333,-0.201574772848,0.162529556188
6,18333.3333333,-0.129050801958,0.0666164379408
-6,19166.6666667,-0.129050801953,0.0666164379408
-5.5,19166.6666667,-0.201574772841,0.162529556188
-5,19166.6666667,-0.203682876232,0.165946856286
-4.5,19166.6666667,-0.134638690963,0.072510308419
-4,19166.6666667,-0.0185613373608,0.00137809297853
-3.5,19166.6666667,-0.104000025394,0.0432640211295
-3,19166.6666667,-0.19023118718,0.144751618308
-2.5,19166.6666667,-0.210009122298,0.176415325799
-2,19166.6666667,-0.470392099339,0.88507490851
-1.5,19166.6666667,-0.448523060306,0.80469174253
-1,19166.6666667,-0.454762181139,0.827234565601
-0.5,19166.6666667,-0.483324993631,0.934412197903
0,19166.6666667,-0.499999999993,1
0.5,19166.6666667,-0.483324993631,0.934412197903
1,19166.6666667,-0.454762181139,0.827234565601
1.5,19166.6666667,-0.448523060306,0.80469174253
2,19166.6666667,-0.470392099339,0.88507490851
2.5,19166.6666667,-0.210009122298,0.176415325799
3,19166.6666667,-0.19023118718,0.144751618308
3.5,19166.6666667,-0.104000025394,0.0432640211295
4,19166.6666667,-0.0185613373608,0.00137809297853
4.5,19166.6666667,-0.134638690963,0.072510308419
5,19166.6666667,-0.203682876232,0.165946856286
5.5,19166.6666667,-0.201574772841,0.162529556188
6,19166.6666667,-0.129050801953,0.0666164379408
-6,20000,0.25810160391,0.0666164379408
-5.5,20000,0.403149545687,0.162529556188
-5,20000,0.407365752471,0.165946856286
-4.5,20000,0.26927738193,0.072510308419
-4,20000,0.0371226747222,0.00137809297853
-3.5,20000,0.208000050792,0.0432640211295
-3,20000,0.380462374366,0.144751618308
-2.5,20000,0.420018244602,0.176415325799
-2,20000,0.940784198693,0.88507490851
-1.5,20000,0.897046120626,0.80469174253
-1,20000,0.909524362291,0.827234565601
-0.5,20000,0.966649987277,0.934412197903
0,20000,1,1
0.5,20000,0.966649987277,0.934412197903
1,20000,0.909524362291,0.827234565601
1.5,20000,0.897046120626,0.80469174253
2,20000,0.940784198693,0.88507490851
2.5,20000,0.420018244602,0.176415325799
3,20000,0.380462374366,0.144751618308
