x_um,z_um,value,intensity
-5.5,2500,0.856760950821,0.734039326851
-5,2500,0.861560769614,0.742286959737
-4.5,2500,0.866333995999,0.750534592623
-4,2500,0.871081067128,0.758782225509
-3.5,2500,0.875802408306,0.767029858395
-3,2500,0.880498433435,0.775277491281
-2.5,2500,0.885169545436,0.783525124167
-2,2500,0.889816136656,0.791772757053
-1.5,2500,0.89443858925,0.800020389939
-1,2500,0.899037275548,0.808268022825
-0.5,2500,0.903612558407,0.816515655711
0,2500,0.908164791542,0.824763288597
0.5,2500,0.903612558407,0.816515655711
1,2500,0.899037275548,0.808268022825
1.5,2500,0.89443858925,0.800020389939
2,2500,0.889816136656,0.791772757053
2.5,2500,0.885169545436,0.783525124167
3,2500,0.880498433435,0.775277491281
3.5,2500,0.875802408306,0.767029858395
4,2500,0.871081067128,0.758782225509
4.5,2500,0.866333995999,0.750534592623
5,2500,0.861560769614,0.742286959737
5.5,2500,0.856760950821,0.734039326851
6,2500,0.851934090153,0.725791693965
-6,3333.33333333,-0.408964008587,0.66900624127
-5.5,3333.33333333,-0.411281103665,0.676608584921
-5,3333.33333333,-0.413585217512,0.684210928572
-4.5,3333.33333333,-0.415876565891,0.691813272223
-4,3333.33333333,-0.418155358653,0.699415615874
-3.5,3333.33333333,-0.420421799962,0.707017959524
-3,3333.33333333,-0.422676088507,0.714620303175
-2.5,3333.33333333,-0.424918417709,0.722222646826
-2,3333.33333333,-0.42714897591,0.729824990477
-1.5,3333.33333333,-0.429367946561,0.737427334128
-1,3333.33333333,-0.431575508395,0.745029677779
-0.5,3333.33333333,-0.433771835599,0.752632021429
0,3333.33333333,-0.435957097972,0.76023436508
0.5,3333.33333333,-0.433771835599,0.752632021429
1,3333.33333333,-0.431575508395,0.745029677779
1.5,3333.33333333,-0.429367946561,0.737427334128
2,3333.33333333,-0.42714897591,0.729824990477
2.5,3333.33333333,-0.424918417709,0.722222646826
3,3333.33333333,-0.422676088507,0.714620303175
3.5,3333.33333333,-0.420421799962,0.707017959524
4,3333.33333333,-0.418155358653,0.699415615874
4.5,3333.33333333,-0.415876565891,0.691813272223
5,3333.33333333,-0.413585217512,0.684210928572
5.5,3333.33333333,-0.411281103665,0.676608584921
6,3333.33333333,-0.408964008587,0.66900624127
-6,4166.66666667,-0.429864279201,0.739133194128
-5.5,4166.66666667,-0.432299790358,0.74753243497
-5,4166.66666667,-0.434721656873,0.755931675813
-4.5,4166.66666667,-0.437130105535,0.764330916655
-4,4166.66666667,-0.43952535692,0.772730157497
-3.5,4166.66666667,-0.441907625626,0.78112939834
-3,4166.66666667,-0.444277120496,0.789528639182
-2.5,4166.66666667,-0.446634044837,0.797927880024
-2,4166.66666667,-0.448978596614,0.806327120867
-1.5,4166.66666667,-0.451310968655,0.814726361709
-1,4166.66666667,-0.453631348827,0.823125602552
-0.5,4166.66666667,-0.455939920219,0.831524843394
0,4166.66666667,-0.458236861307,0.839924084236
0.5,4166.66666667,-0.455939920219,0.831524843394
1,4166.66666667,-0.453631348827,0.823125602552
1.5,4166.66666667,-0.451310968655,0.814726361709
2,4166.66666667,-0.448978596614,0.806327120867
2.5,4166.66666667,-0.446634044837,0.797927880024
3,4166.66666667,-0.444277120496,0.789528639182
3.5,4166.66666667,-0.441907625626,0.78112939834
4,4166.66666667,-0.43952535692,0.772730157497
4.5,4166.66666667,-0.437130105535,0.764330916655
5,4166.66666667,-0.434721656873,0.755931675813
5.5,4166.66666667,-0.432299790358,0.74753243497
6,4166.66666667,-0.429864279201,0.739133194128
-6,5000,0.945511133464,0.893991303505
-5.5,5000,0.950868179923,0.904150295591
-5,5000,0.956195214209,0.914309287676
-4.5,5000,0.961492735158,0.924468279761
-4,5000,0.966761227939,0.934627271846
-3.5,5000,0.972001164573,0.944786263932
-3,5000,0.977213004425,0.954945256017
-2.5,5000,0.982397194673,0.965104248102
-2,5000,0.987554170761,0.975263240188
-1.5,5000,0.992684356819,0.985422232273
-1,5000,0.997788166074,0.995581224358
-0.5,5000,1.00286600124,1.00574021644
0,5000,1.00791825488,1.01589920853
0.5,5000,1.00286600124,1.00574021644
1,5000,0.997788166074,0.995581224358
1.5,5000,0.992684356819,0.985422232273
2,5000,0.987554170761,0.975263240188
2.5,5000,0.982397194673,0.965104248102
3,5000,0.977213004425,0.954945256017
3.5,5000,0.972001164573,0.944786263932
4,5000,0.966761227939,0.934627271846
4.5,5000,0.961492735158,0.924468279761
5,5000,0.956195214209,0.914309287676
5.5,5000,0.950868179923,0.904150295591
6,5000,0.945511133464,0.893991303505
-6,5833.33333333,-0.510008251509,1.04043366639
-5.5,5833.33333333,-0.512897839798,1.05225677624
-5,5833.33333333,-0.515771239534,1.06407988608
-4.5,5833.33333333,-0.518628719791,1.07590299593
-4,5833.33333333,-0.521470542268,1.08772610577
-3.5,5833.33333333,-0.524296961573,1.09954921562
-3,5833.33333333,-0.527108225487,1.11137232546
-2.5,5833.33333333,-0.529904575219,1.12319543531
-2,5833.33333333,-0.532686245645,1.13501854515
-1.5,5833.33333333,-0.535453465542,1.146841655
-1,5833.33333333,-0.538206457804,1.15866476485
-0.5,5833.33333333,-0.540945439655,1.17048787469
0,5833.33333333,-0.543670622845,1.18231098454
0.5,5833.33333333,-0.540945439655,1.17048787469
1,5833.33333333,-0.538206457804,1.15866476485
1.5,5833.33333333,-0.535453465542,1.146841655
2,5833.33333333,-0.532686245645,1.13501854515
2.5,5833.33333333,-0.529904575219,1.12319543531
3,5833.33333333,-0.527108225487,1.11137232546
3.5,5833.33333333,-0.524296961573,1.09954921562
4,5833.33333333,-0.521470542268,1.08772610577
4.5,5833.33333333,-0.518628719791,1.07590299593
5,5833.33333333,-0.515771239534,1.06407988608
5.5,5833.33333333,-0.512897839798,1.05225677624
6,5833.33333333,-0.510008251509,1.04043366639
-6,6666.66666667,-0.522105218728,1.09037543772
-5.5,6666.66666667,-0.525063345623,1.10276606769
-5,6666.66666667,-0.528004899987,1.11515669766
-4.5,6666.66666667,-0.530930157274,1.12754732764
-4,6666.66666667,-0.533839385393,1.13993795761
-3.5,6666.66666667,-0.536732844989,1.15232858759
-3,6666.66666667,-0.539610789722,1.16471921756
-2.5,6666.66666667,-0.542473466519,1.17710984753
-2,6666.66666667,-0.545321115831,1.18950047751
-1.5,6666.66666667,-0.548153971858,1.20189110748
-1,6666.66666667,-0.550972262784,1.21428173746
-0.5,6666.66666667,-0.553776210983,1.22667236743
0,6666.66666667,-0.556566033229,1.2390629974
0.5,6666.66666667,-0.553776210983,1.22667236743
1,6666.66666667,-0.550972262784,1.21428173746
1.5,6666.66666667,-0.548153971858,1.20189110748
2,6666.66666667,-0.545321115831,1.18950047751
2.5,6666.66666667,-0.542473466519,1.17710984753
3,6666.66666667,-0.539610789722,1.16471921756
3.5,6666.66666667,-0.536732844989,1.15232858759
4,6666.66666667,-0.533839385393,1.13993795761
4.5,6666.66666667,-0.530930157274,1.12754732764
5,6666.66666667,-0.528004899987,1.11515669766
5.5,6666.66666667,-0.525063345623,1.10276606769
6,6666.66666667,-0.522105218728,1.09037543772
-6,7500,1.00686479856,1.01377672258
-5.5,7500,1.01256946063,1.02529691261
-5,7500,1.01824216306,1.03681710264
-4.5,7500,1.02388343705,1.04833729267
-4,7500,1.02949379925,1.0598574827
-3.5,7500,1.03507375231,1.07137767273
-3,7500,1.04062378541,1.08289786276
-2.5,7500,1.04614437473,1.09441805279
-2,7500,1.05163598399,1.10593824282
-1.5,7500,1.05709906482,1.11745843284
-1,7500,1.06253405728,1.12897862287
-0.5,7500,1.0679413902,1.1404988129
0,7500,1.07332148163,1.15201900293
0.5,7500,1.0679413902,1.1404988129
1,7500,1.06253405728,1.12897862287
1.5,7500,1.05709906482,1.11745843284
2,7500,1.05163598399,1.10593824282
2.5,7500,1.04614437473,1.09441805279
3,7500,1.04062378541,1.08289786276
3.5,7500,1.03507375231,1.07137767273
4,7500,1.02949379925,1.0598574827
4.5,7500,1.02388343705,1.04833729267
5,7500,1.01824216306,1.03681710264
5.5,7500,1.01256946063,1.02529691261
6,7500,1.00686479856,1.01377672258
-6,8333.33333333,-0.462793562126,0.856711524589
-5.5,8333.33333333,-0.465415642951,0.866446882823
-5,8333.33333333,-0.468023033901,0.876182241057
-4.5,8333.33333333,-0.470615979138,0.885917599291
-4,8333.33333333,-0.473194716136,0.895652957525
-3.5,8333.33333333,-0.47575947593,0.905388315759
-3,8333.33333333,-0.478310483364,0.915123673993
-2.5,8333.33333333,-0.480847957315,0.924859032227
-2,8333.33333333,-0.483372110917,0.934594390461
-1.5,8333.33333333,-0.485883151767,0.944329748695
-1,8333.33333333,-0.488381282124,0.954065106929
-0.5,8333.33333333,-0.490866699103,0.963800465163
0,8333.33333333,-0.49333959485,0.973535823397
0.5,8333.33333333,-0.490866699103,0.963800465163
1,8333.33333333,-0.488381282124,0.954065106929
1.5,8333.33333333,-0.485883151767,0.944329748695
2,8333.33333333,-0.483372110917,0.934594390461
2.5,8333.33333333,-0.480847957315,0.924859032227
3,8333.33333333,-0.478310483364,0.915123673993
3.5,8333.33333333,-0.47575947593,0.905388315759
4,8333.33333333,-0.473194716136,0.895652957525
4.5,8333.33333333,-0.470615979138,0.885917599291
5,8333.33333333,-0.468023033901,0.876182241057
5.5,8333.33333333,-0.465415642951,0.866446882823
6,8333.33333333,-0.462793562126,0.856711524589
-6,9166.66666667,-0.42239031327,0.713654306994
-5.5,9166.66666667,-0.424783478672,0.721764015028
-5,9166.66666667,-0.427163236669,0.729873723062
-4.5,9166.66666667,-0.429529810106,0.737983431096
-4,9166.66666667,-0.431883415725,0.74609313913
-3.5,9166.66666667,-0.434224264392,0.754202847164
-3,9166.66666667,-0.43655256132,0.762312555198
-2.5,9166.66666667,-0.438868506279,0.770422263232
-2,9166.66666667,-0.441172293795,0.778531971266
-1.5,9166.66666667,-0.44346411334,0.7866416793
-1,9166.66666667,-0.445744149517,0.794751387334
-0.5,9166.66666667,-0.448012582231,0.802861095368
0,9166.66666667,-0.450269586854,0.810970803402
0.5,9166.66666667,-0.448012582231,0.802861095368
1,9166.66666667,-0.445744149517,0.794751387334
1.5,9166.66666667,-0.44346411334,0.7866416793
2,9166.66666667,-0.441172293795,0.778531971266
2.5,9166.66666667,-0.438868506279,0.770422263232
3,9166.66666667,-0.43655256132,0.762312555198
3.5,9166.66666667,-0.434224264392,0.754202847164
4,9166.66666667,-0.431883415725,0.74609313913
4.5,9166.66666667,-0.429529810106,0.737983431096
5,9166.66666667,-0.427163236669,0.729873723062
5.5,9166.66666667,-0.424783478672,0.721764015028
6,9166.66666667,-0.42239031327,0.713654306994
-6,10000,0.818934524509,0.670653755434
-5.5,10000,0.823574417303,0.678274820836
-5,10000,0.828188315686,0.685895886239
-4.5,10000,0.832776651715,0.693516951641
-4,10000,0.837339845609,0.701138017044
-3.5,10000,0.841878306198,0.708759082447
-3,10000,0.846392431352,0.716380147849
-2.5,10000,0.850882608385,0.724001213252
-2,10000,0.855349214447,0.731622278655
-1.5,10000,0.859792616889,0.739243344057
-1,10000,0.864213173621,0.74686440946
-0.5,10000,0.868611233443,0.754485474863
0,10000,0.872987136369,0.762106540265
0.5,10000,0.868611233443,0.754485474863
1,10000,0.864213173621,0.74686440946
1.5,10000,0.859792616889,0.739243344057
2,10000,0.855349214447,0.731622278655
2.5,10000,0.850882608385,0.724001213252
3,10000,0.846392431352,0.716380147849
3.5,10000,0.841878306198,0.708759082447
4,10000,0.837339845609,0.701138017044
4.5,10000,0.832776651715,0.693516951641
5,10000,0.828188315686,0.685895886239
5.5,10000,0.823574417303,0.678274820836
6,10000,0.818934524509,0.670653755434
-6,10833.3333333,-0.434043382713,0.753574632313
-5.5,10833.3333333,-0.436502571699,0.762137980408
-5,10833.3333333,-0.438947983392,0.770701328502
-4.5,10833.3333333,-0.441379846784,0.779264676597
-4,10833.3333333,-0.443798384597,0.787828024691
-3.5,10833.3333333,-0.446203813514,0.796391372786
-3,10833.3333333,-0.44859634441,0.80495472088
-2.5,10833.3333333,-0.450976182566,0.813518068975
-2,10833.3333333,-0.453343527874,0.822081417069
-1.5,10833.3333333,-0.455698575035,0.830644765164
-1,10833.3333333,-0.458041513744,0.839208113258
-0.5,10833.3333333,-0.460372528868,0.847771461353
0,10833.3333333,-0.462691800619,0.856334809447
0.5,10833.3333333,-0.460372528868,0.847771461353
1,10833.3333333,-0.458041513744,0.839208113258
1.5,10833.3333333,-0.455698575035,0.830644765164
2,10833.3333333,-0.453343527874,0.822081417069
2.5,10833.3333333,-0.450976182566,0.813518068975
3,10833.3333333,-0.44859634441,0.80495472088
3.5,10833.3333333,-0.446203813514,0.796391372786
4,10833.3333333,-0.443798384597,0.787828024691
4.5,10833.3333333,-0.441379846784,0.779264676597
5,10833.3333333,-0.438947983392,0.770701328502
5.5,10833.3333333,-0.436502571699,0.762137980408
6,10833.3333333,-0.434043382713,0.753574632313
-6,11666.6666667,-0.296647939473,0.352
-5.5,11666.6666667,-0.298328677792,0.356
-5,11666.6666667,-0.299999999989,0.36
-4.5,11666.6666667,-0.301662062569,0.364
-4,11666.6666667,-0.0935414346658,0.035
-3.5,11666.6666667,-0.0935414346658,0.035
-3,11666.6666667,-0.0935414346658,0.035
-2.5,11666.6666667,-0.0935414346658,0.035
-2,11666.6666667,-0.0935414346658,0.035
-1.5,11666.6666667,-0.0935414346658,0.035
-1,11666.6666667,-0.0935414346658,0.035
-0.5,11666.6666667,-0.0935414346658,0.035
0,11666.6666667,-0.0935414346658,0.035
0.5,11666.6666667,-0.0935414346658,0.035
1,11666.6666667,-0.0935414346658,0.035
1.5,11666.6666667,-0.0935414346658,0.035
2,11666.6666667,-0.0935414346658,0.035
2.5,11666.6666667,-0.0935414346658,0.035
3,11666.6666667,-0.0935414346658,0.035
3.5,11666.6666667,-0.0935414346658,0.035
4,11666.6666667,-0.0935414346658,0.035
4.5,11666.6666667,-0.301662062569,0.364
5,11666.6666667,-0.299999999989,0.36
5.5,11666.6666667,-0.298328677792,0.356
6,11666.6666667,-0.296647939473,0.352
-6,12500,0.593295878968,0.352
-5.5,12500,0.596657355607,0.356
-5,12500,0.6,0.36
-4.5,12500,0.60332412516,0.364
-4,12500,0.187082869339,0.035
-3.5,12500,0.187082869339,0.035
-3,12500,0.187082869339,0.035
-2.5,12500,0.187082869339,0.035
-2,12500,0.187082869339,0.035
-1.5,12500,0.187082869339,0.035
-1,12500,0.187082869339,0.035
-0.5,12500,0.187082869339,0.035
0,12500,0.187082869339,0.035
0.5,12500,0.187082869339,0.035
1,12500,0.187082869339,0.035
1.5,12500,0.187082869339,0.035
2,12500,0.187082869339,0.035
2.5,12500,0.187082869339,0.035
3,12500,0.187082869339,0.035
3.5,12500,0.187082869339,0.035
4,12500,0.187082869339,0.035
4.5,12500,0.60332412516,0.364
5,12500,0.6,0.36
5.5,12500,0.596657355607,0.356
6,12500,0.593295878968,0.352
-6,13333.3333333,-0.29664793949,0.352
-5.5,13333.3333333,-0.29832867781,0.356
-5,13333.3333333,-0.300000000006,0.36
-4.5,13333.3333333,-0.301662062586,0.364
-4,13333.3333333,-0.0935414346713,0.035
-3.5,13333.3333333,-0.0935414346713,0.035
-3,13333.3333333,-0.0935414346713,0.035
-2.5,13333.3333333,-0.0935414346713,0.035
-2,13333.3333333,-0.0935414346713,0.035
-1.5,13333.3333333,-0.0935414346713,0.035
-1,13333.3333333,-0.0935414346713,0.035
-0.5,13333.3333333,-0.0935414346713,0.035
0,13333.3333333,-0.0935414346713,0.035
0.5,13333.3333333,-0.0935414346713,0.035
1,13333.3333333,-0.0935414346713,0.035
1.5,13333.3333333,-0.0935414346713,0.035
2,13333.3333333,-0.0935414346713,0.035
2.5,13333.3333333,-0.0935414346713,0.035
3,13333.3333333,-0.0935414346713,0.035
3.5,13333.3333333,-0.0935414346713,0.035
4,13333.3333333,-0.0935414346713,0.035
4.5,13333.3333333,-0.301662062586,0.364
5,13333.3333333,-0.300000000006,0.36
5.5,13333.3333333,-0.29832867781,0.356
6,13333.3333333,-0.29664793949,0.352
-6,14166.6666667,-0.29664793948,0.352
-5.5,14166.6666667,-0.2983286778,0.356
-5,14166.6666667,-0.299999999996,0.36
-4.5,14166.6666667,-0.301662062576,0.364
-4,14166.6666667,-0.0935414346681,0.035
-3.5,14166.6666667,-0.0935414346681,0.035
-3,14166.6666667,-0.0935414346681,0.035
-2.5,14166.6666667,-0.0935414346681,0.035
-2,14166.6666667,-0.0935414346681,0.035
-1.5,14166.6666667,-0.0935414346681,0.035
-1,14166.6666667,-0.0935414346681,0.035
-0.5,14166.6666667,-0.0935414346681,0.035
0,14166.6666667,-0.0935414346681,0.035
0.5,14166.6666667,-0.0935414346681,0.035
1,14166.6666667,-0.0935414346681,0.035
1.5,14166.6666667,-0.0935414346681,0.035
2,14166.6666667,-0.0935414346681,0.035
2.5,14166.6666667,-0.0935414346681,0.035
3,14166.6666667,-0.0935414346681,0.035
3.5,14166.6666667,-0.0935414346681,0.035
4,14166.6666667,-0.0935414346681,0.035
4.5,14166.6666667,-0.301662062576,0.364
5,14166.6666667,-0.299999999996,0.36
5.5,14166.6666667,-0.2983286778,0.356
6,14166.6666667,-0.29664793948,0.352
-6,15000,0.593295878968,0.352
-5.5,15000,0.596657355607,0.356
-5,15000,0.6,0.36
-4.5,15000,0.60332412516,0.364
-4,15000,0.187082869339,0.035
-3.5,15000,0.187082869339,0.035
-3,15000,0.187082869339,0.035
-2.5,15000,0.187082869339,0.035
-2,15000,0.187082869339,0.035
-1.5,15000,0.187082869339,0.035
-1,15000,0.187082869339,0.035
-0.5,15000,0.187082869339,0.035
0,15000,0.187082869339,0.035
0.5,15000,0.187082869339,0.035
1,15000,0.187082869339,0.035
1.5,15000,0.187082869339,0.035
2,15000,0.187082869339,0.035
2.5,15000,0.187082869339,0.035
3,15000,0.187082869339,0.035
3.5,15000,0.187082869339,0.035
4,15000,0.187082869339,0.035
4.5,15000,0.60332412516,0.364
5,15000,0.6,0.36
5.5,15000,0.596657355607,0.356
6,15000,0.593295878968,0.352
-6,15833.3333333,-0.296647939483,0.352
-5.5,15833.3333333,-0.298328677803,0.356
-5,15833.3333333,-0.299999999999,0.36
-4.5,15833.3333333,-0.301662062579,0.364
-4,15833.3333333,-0.0935414346691,0.035
-3.5,15833.3333333,-0.0935414346691,0.035
-3,15833.3333333,-0.0935414346691,0.035
-2.5,15833.3333333,-0.0935414346691,0.035
-2,15833.3333333,-0.0935414346691,0.035
-1.5,15833.3333333,-0.0935414346691,0.035
-1,15833.3333333,-0.0935414346691,0.035
-0.5,15833.3333333,-0.0935414346691,0.035
0,15833.3333333,-0.0935414346691,0.035
0.5,15833.3333333,-0.0935414346691,0.035
1,15833.3333333,-0.0935414346691,0.035
1.5,15833.3333333,-0.0935414346691,0.035
2,15833.3333333,-0.0935414346691,0.035
2.5,15833.3333333,-0.0935414346691,0.035
3,15833.3333333,-0.0935414346691,0.035
3.5,15833.3333333,-0.0935414346691,0.035
4,15833.3333333,-0.0935414346691,0.035
4.5,15833.3333333,-0.301662062579,0.364
5,15833.3333333,-0.299999999999,0.36
5.5,15833.3333333,-0.298328677803,0.356
6,15833.3333333,-0.296647939483,0.352
-6,16666.6666667,-0.296647939487,0.352
-5.5,16666.6666667,-0.298328677807,0.356
-5,16666.6666667,-0.300000000003,0.36
-4.5,16666.6666667,-0.301662062583,0.364
-4,16666.6666667,-0.0935414346704,0.035
-3.5,16666.6666667,-0.0935414346704,0.035
-3,16666.6666667,-0.0935414346704,0.035
-2.5,16666.6666667,-0.0935414346704,0.035
-2,16666.6666667,-0.0935414346704,0.035
-1.5,16666.6666667,-0.0935414346704,0.035
-1,16666.6666667,-0.0935414346704,0.035
-0.5,16666.6666667,-0.0935414346704,0.035
0,16666.6666667,-0.0935414346704,0.035
0.5,16666.6666667,-0.0935414346704,0.035
1,16666.6666667,-0.0935414346704,0.035
1.5,16666.6666667,-0.0935414346704,0.035
2,16666.6666667,-0.0935414346704,0.035
2.5,16666.6666667,-0.0935414346704,0.035
3,16666.6666667,-0.0935414346704,0.035
3.5,16666.6666667,-0.0935414346704,0.035
4,16666.6666667,-0.0935414346704,0.035
4.5,16666.6666667,-0.301662062583,0.364
5,16666.6666667,-0.300000000003,0.36
5.5,16666.6666667,-0.298328677807,0.356
6,16666.6666667,-0.296647939487,0.352
-6,17500,0.593295878968,0.352
-5.5,17500,0.596657355607,0.356
-5,17500,0.6,0.36
-4.5,17500,0.60332412516,0.364
-4,17500,0.187082869339,0.035
-3.5,17500,0.187082869339,0.035
-3,17500,0.187082869339,0.035
-2.5,17500,0.187082869339,0.035
-2,17500,0.187082869339,0.035
-1.5,17500,0.187082869339,0.035
-1,17500,0.187082869339,0.035
-0.5,17500,0.187082869339,0.035
0,17500,0.187082869339,0.035
0.5,17500,0.187082869339,0.035
1,17500,0.187082869339,0.035
1.5,17500,0.187082869339,0.035
2,17500,0.187082869339,0.035
2.5,17500,0.187082869339,0.035
3,17500,0.187082869339,0.035
3.5,17500,0.187082869339,0.035
4,17500,0.187082869339,0.035
4.5,17500,0.60332412516,0.364
5,17500,0.6,0.36
5.5,17500,0.596657355607,0.356
6,17500,0.593295878968,0.352
-6,18333.3333333,-0.296647939491,0.352
-5.5,18333.3333333,-0.29832867781,0.356
-5,18333.3333333,-0.300000000007,0.36
-4.5,18333.3333333,-0.301662062587,0.364
-4,18333.3333333,-0.0935414346715,0.035
-3.5,18333.3333333,-0.0935414346715,0.035
-3,18333.3333333,-0.0935414346715,0.035
-2.5,18333.3333333,-0.0935414346715,0.035
-2,18333.3333333,-0.0935414346715,0.035
-1.5,18333.3333333,-0.0935414346715,0.035
-1,18333.3333333,-0.0935414346715,0.035
-0.5,18333.3333333,-0.0935414346715,0.035
0,18333.3333333,-0.0935414346715,0.035
0.5,18333.3333333,-0.0935414346715,0.035
1,18333.3333333,-0.0935414346715,0.035
1.5,18333.3333333,-0.0935414346715,0.035
2,18333.3333333,-0.0935414346715,0.035
2.5,18333.3333333,-0.0935414346715,0.035
3,18333.3333333,-0.0935414346715,0.035
3.5,18333.3333333,-0.0935414346715,0.035
4,18333.3333333,-0.0935414346715,0.035
4.5,18333.3333333,-0.301662062587,0.364
5,18333.3333333,-0.300000000007,0.36
5.5,18333.3333333,-0.29832867781,0.356
6,18333.3333333,-0.296647939491,0.352
-6,19166.6666667,-0.296647939479,0.352
-5.5,19166.6666667,-0.298328677799,0.356
-5,19166.6666667,-0.299999999996,0.36
-4.5,19166.6666667,-0.301662062575,0.364
-4,19166.6666667,-0.093541434668,0.035
-3.5,19166.6666667,-0.093541434668,0.035
-3,19166.6666667,-0.093541434668,0.035
-2.5,19166.6666667,-0.093541434668,0.035
-2,19166.6666667,-0.093541434668,0.035
-1.5,19166.6666667,-0.093541434668,0.035
-1,19166.6666667,-0.093541434668,0.035
-0.5,19166.6666667,-0.093541434668,0.035
0,19166.6666667,-0.093541434668,0.035
0.5,19166.6666667,-0.093541434668,0.035
1,19166.6666667,-0.093541434668,0.035
1.5,19166.6666667,-0.093541434668,0.035
2,19166.6666667,-0.093541434668,0.035
2.5,19166.6666667,-0.093541434668,0.035
3,19166.6666667,-0.093541434668,0.035
3.5,19166.6666667,-0.093541434668,0.035
4,19166.6666667,-0.093541434668,0.035
4.5,19166.6666667,-0.301662062575,0.364
5,19166.6666667,-0.299999999996,0.36
5.5,19166.6666667,-0.298328677799,0.356
6,19166.6666667,-0.296647939479,0.352
-6,20000,0.593295878968,0.352
-5.5,20000,0.596657355607,0.356
-5,20000,0.6,0.36
-4.5,20000,0.60332412516,0.364
-4,20000,0.187082869339,0.035
-3.5,20000,0.187082869339,0.035
-3,20000,0.187082869339,0.035
-2.5,20000,0.187082869339,0.035
-2,20000,0.187082869339,0.035
-1.5,20000,0.187082869339,0.035
-1,20000,0.187082869339,0.035
-0.5,20000,0.187082869339,0.035
0,20000,0.187082869339,0.035
0.5,20000,0.187082869339,0.035
1,20000,0.187082869339,0.035
1.5,20000,0.187082869339,0.035
2,20000,0.187082869339,0.035
2.5,20000,0.187082869339,0.035
3,20000,0.187082869339,0.035
3.5,20000,0.187082869339,0.035
4,20000,0.187082869339,0.035
4.5,20000,0.60332412516,0.364
5,20000,0.6,0.36
5.5,20000,0.596657355607,0.356
6,20000,0.593295878968,0.352
-6,20833.3333333,-0.296647939498,0.352
-5.5,20833.3333333,-0.298328677818,0.356
