x_um,z_um,value,intensity
-2.8,8,1,1
-2.4,8,1,1
-2,8,1,1
-1.6,8,1,1
-1.2,8,1,1
-0.8,8,1,1
-0.4,8,1,1
0,8,1,1
0.4,8,1,1
0.8,8,1,1
1.2,8,1,1
1.6,8,1,1
2,8,1,1
2.4,8,1,1
2.8,8,1,1
3.2,8,1,1
3.6,8,1,1
4,8,1,1
4.4,8,1,1
4.8,8,1,1
5.2,8,1,1
5.6,8,1,1
6,8,1,1
6.4,8,1,1
6.8,8,1,1
7.2,8,1,1
7.6,8,1,1
8,8,1,1
-8,10,1,1
-7.6,10,1,1
-7.2,10,1,1
-6.8,10,1,1
-6.4,10,1,1
-6,10,1,1
-5.6,10,1,1
-5.2,10,1,1
-4.8,10,1,1
-4.4,10,1,1
-4,10,1,1
-3.6,10,1,1
-3.2,10,1,1
-2.8,10,1,1
-2.4,10,1,1
-2,10,1,1
-1.6,10,1,1
-1.2,10,1,1
-0.8,10,1,1
-0.4,10,1,1
0,10,1,1
0.4,10,1,1
0.8,10,1,1
1.2,10,1,1
1.6,10,1,1
2,10,1,1
2.4,10,1,1
2.8,10,1,1
3.2,10,1,1
3.6,10,1,1
4,10,1,1
4.4,10,1,1
4.8,10,1,1
5.2,10,1,1
5.6,10,1,1
6,10,1,1
6.4,10,1,1
6.8,10,1,1
7.2,10,1,1
7.6,10,1,1
8,10,1,1
-8,12,1,1
-7.6,12,1,1
-7.2,12,1,1
-6.8,12,1,1
-6.4,12,1,1
-6,12,1,1
-5.6,12,1,1
-5.2,12,1,1
-4.8,12,1,1
-4.4,12,1,1
-4,12,1,1
-3.6,12,1,1
-3.2,12,1,1
-2.8,12,1,1
-2.4,12,1,1
-2,12,1,1
-1.6,12,1,1
-1.2,12,1,1
-0.8,12,1,1
-0.4,12,1,1
0,12,1,1
0.4,12,1,1
0.8,12,1,1
1.2,12,1,1
1.6,12,1,1
2,12,1,1
2.4,12,1,1
2.8,12,1,1
3.2,12,1,1
3.6,12,1,1
4,12,1,1
4.4,12,1,1
4.8,12,1,1
5.2,12,1,1
5.6,12,1,1
6,12,1,1
6.4,12,1,1
6.8,12,1,1
7.2,12,1,1
7.6,12,1,1
8,12,1,1
-8,14,1,1
-7.6,14,1,1
-7.2,14,1,1
-6.8,14,1,1
-6.4,14,1,1
-6,14,1,1
-5.6,14,1,1
-5.2,14,1,1
-4.8,14,1,1
-4.4,14,1,1
-4,14,1,1
-3.6,14,1,1
-3.2,14,1,1
-2.8,14,1,1
-2.4,14,1,1
-2,14,1,1
-1.6,14,1,1
-1.2,14,1,1
-0.8,14,1,1
-0.4,14,1,1
0,14,1,1
0.4,14,1,1
0.8,14,1,1
1.2,14,1,1
1.6,14,1,1
2,14,1,1
2.4,14,1,1
2.8,14,1,1
3.2,14,1,1
3.6,14,1,1
4,14,1,1
4.4,14,1,1
4.8,14,1,1
5.2,14,1,1
5.6,14,1,1
6,14,1,1
6.4,14,1,1
6.8,14,1,1
7.2,14,1,1
7.6,14,1,1
8,14,1,1
-8,16,1,1
-7.6,16,1,1
-7.2,16,1,1
-6.8,16,1,1
-6.4,16,1,1
-6,16,1,1
-5.6,16,1,1
-5.2,16,1,1
-4.8,16,1,1
-4.4,16,1,1
-4,16,1,1
-3.6,16,1,1
-3.2,16,1,1
-2.8,16,1,1
-2.4,16,1,1
-2,16,1,1
-1.6,16,1,1
-1.2,16,1,1
-0.8,16,1,1
-0.4,16,1,1
0,16,1,1
0.4,16,1,1
0.8,16,1,1
1.2,16,1,1
1.6,16,1,1
2,16,1,1
2.4,16,1,1
2.8,16,1,1
3.2,16,1,1
3.6,16,1,1
4,16,1,1
4.4,16,1,1
4.8,16,1,1
5.2,16,1,1
5.6,16,1,1
6,16,1,1
6.4,16,1,1
6.8,16,1,1
7.2,16,1,1
7.6,16,1,1
8,16,1,1
-8,18,1,1
-7.6,18,1,1
-7.2,18,1,1
-6.8,18,1,1
-6.4,18,1,1
-6,18,1,1
-5.6,18,1,1
-5.2,18,1,1
-4.8,18,1,1
-4.4,18,1,1
-4,18,1,1
-3.6,18,1,1
-3.2,18,1,1
-2.8,18,1,1
-2.4,18,1,1
-2,18,1,1
-1.6,18,1,1
-1.2,18,1,1
-0.8,18,1,1
-0.4,18,1,1
0,18,1,1
0.4,18,1,1
0.8,18,1,1
1.2,18,1,1
1.6,18,1,1
2,18,1,1
2.4,18,1,1
2.8,18,1,1
3.2,18,1,1
3.6,18,1,1
4,18,1,1
4.4,18,1,1
4.8,18,1,1
5.2,18,1,1
5.6,18,1,1
6,18,1,1
6.4,18,1,1
6.8,18,1,1
7.2,18,1,1
7.6,18,1,1
8,18,1,1
-8,20,1,1
-7.6,20,1,1
-7.2,20,1,1
-6.8,20,1,1
-6.4,20,1,1
-6,20,1,1
-5.6,20,1,1
-5.2,20,1,1
-4.8,20,1,1
-4.4,20,1,1
-4,20,1,1
-3.6,20,1,1
-3.2,20,1,1
-2.8,20,1,1
-2.4,20,1,1
-2,20,1,1
-1.6,20,1,1
-1.2,20,1,1
-0.8,20,1,1
-0.4,20,1,1
0,20,1,1
0.4,20,1,1
0.8,20,1,1
1.2,20,1,1
1.6,20,1,1
2,20,1,1
2.4,20,1,1
2.8,20,1,1
3.2,20,1,1
3.6,20,1,1
4,20,1,1
4.4,20,1,1
4.8,20,1,1
5.2,20,1,1
5.6,20,1,1
6,20,1,1
6.4,20,1,1
6.8,20,1,1
7.2,20,1,1
7.6,20,1,1
8,20,1,1
-8,22,1,1
-7.6,22,1,1
-7.2,22,1,1
-6.8,22,1,1
-6.4,22,1,1
-6,22,1,1
-5.6,22,1,1
-5.2,22,1,1
-4.8,22,1,1
-4.4,22,1,1
-4,22,1,1
-3.6,22,1,1
-3.2,22,1,1
-2.8,22,1,1
-2.4,22,1,1
-2,22,1,1
-1.6,22,1,1
-1.2,22,1,1
-0.8,22,1,1
-0.4,22,1,1
0,22,1,1
0.4,22,1,1
0.8,22,1,1
1.2,22,1,1
1.6,22,1,1
2,22,1,1
2.4,22,1,1
2.8,22,1,1
3.2,22,1,1
3.6,22,1,1
4,22,1,1
4.4,22,1,1
4.8,22,1,1
5.2,22,1,1
5.6,22,1,1
6,22,1,1
6.4,22,1,1
6.8,22,1,1
7.2,22,1,1
7.6,22,1,1
8,22,1,1
-8,24,1,1
-7.6,24,1,1
-7.2,24,1,1
-6.8,24,1,1
-6.4,24,1,1
-6,24,1,1
-5.6,24,1,1
-5.2,24,1,1
-4.8,24,1,1
-4.4,24,1,1
-4,24,1,1
-3.6,24,1,1
-3.2,24,1,1
-2.8,24,1,1
-2.4,24,1,1
-2,24,1,1
-1.6,24,1,1
-1.2,24,1,1
-0.8,24,1,1
-0.4,24,1,1
0,24,1,1
0.4,24,1,1
0.8,24,1,1
1.2,24,1,1
1.6,24,1,1
2,24,1,1
2.4,24,1,1
2.8,24,1,1
3.2,24,1,1
3.6,24,1,1
4,24,1,1
4.4,24,1,1
4.8,24,1,1
5.2,24,1,1
5.6,24,1,1
6,24,1,1
6.4,24,1,1
6.8,24,1,1
7.2,24,1,1
7.6,24,1,1
8,24,1,1
-8,26,0.0933706663546,0.00871808133551
-7.6,26,0.176300746465,0.0310819532043
-7.2,26,0.212129546036,0.0449989443015
-6.8,26,0.218723200561,0.0478398384635
-6.4,26,0.211632083745,0.0447881388704
-6,26,0.216877316243,0.0470357703008
-5.6,26,0.259245976934,0.0672084765563
-5.2,26,0.33765993935,0.114014234642
-4.8,26,0.434116755846,0.188457357706
-4.4,26,0.532232679566,0.283271625198
-4,26,0.621131436792,0.385804261772
-3.6,26,0.695025734521,0.483060771646
-3.2,26,0.752777990363,0.566674702775
-2.8,26,0.797255343217,0.635616082287
-2.4,26,0.833950928935,0.695474151871
-2,26,0.868727905847,0.754688174398
-1.6,26,0.905245215643,0.819468900445
-1.2,26,0.943261735013,0.889742700739
-0.8,26,0.978773386963,0.957997343026
-0.4,26,1,1
0,26,1,1
0.4,26,1,1
0.8,26,0.992010285397,0.984084406333
1.2,26,0.955791400169,0.913537200636
1.6,26,0.911255038445,0.830385745091
2,26,0.864795325869,0.747870955645
2.4,26,0.820947952421,0.673955540584
2.8,26,0.780364485914,0.608968730876
3.2,26,0.739427350788,0.546752807093
3.6,26,0.691900771702,0.478726677882
4,26,0.631653394917,0.39898601131
4.4,26,0.555072298548,0.308105256615
4.8,26,0.462488396355,0.213895516763
5.2,26,0.358804459588,0.12874064022
5.6,26,0.254306940419,0.0646720199455
6,26,0.168418543507,0.0283648057969
6.4,26,0.13523509241,0.0182885302191
6.8,26,0.159059917886,0.0253000574778
7.2,26,0.19090813338,0.0364459153906
7.6,26,0.200799726848,0.0403205303024
8,26,0.177871980001,0.0316384412695
-8,28,0.169928281692,0.0288756209187
-7.6,28,0.200143036159,0.0400572349231
-7.2,28,0.196975310975,0.0387992731336
-6.8,28,0.170947847059,0.029223166414
-6.4,28,0.148445873769,0.022036177439
-6,28,0.173982278799,0.030269833336
-5.6,28,0.252758714215,0.0638869676114
-5.2,28,0.35442170098,0.125614742126
-4.8,28,0.458060414069,0.209819342937
-4.4,28,0.552170364636,0.304892111582
-4,28,0.630924145439,0.398065277298
-3.6,28,0.693186805714,0.480507947616
-3.2,28,0.741918913768,0.550443674606
-2.8,28,0.782896734516,0.612927296915
-2.4,28,0.822448064613,0.676420818986
-2,28,0.864723225121,0.747746256064
-1.6,28,0.909794779445,0.827726540706
-1.2,28,0.953690961816,0.90952645065
-0.8,28,0.990205186401,0.980506311175
-0.4,28,1,1
0,28,1,1
0.4,28,1,1
0.8,28,0.980847412796,0.962061647189
1.2,28,0.944829469567,0.892702726562
1.6,28,0.905542857592,0.820007866935
2,28,0.867505803931,0.752566319854
2.4,28,0.831646194585,0.691635392967
2.8,28,0.794838416558,0.631768108436
3.2,28,0.751351650495,0.564529302701
3.6,28,0.69539365568,0.483572336361
4,28,0.623494361945,0.388745219378
4.4,28,0.53603514557,0.287333677286
4.8,28,0.43798799284,0.191833481872
5.2,28,0.339415006514,0.115202546647
5.6,28,0.256281779265,0.0656803503832
6,28,0.208497002017,0.04347099985
6.4,28,0.201922085323,0.0407725285411
6.8,28,0.212508237092,0.0451597508319
7.2,28,0.211770225902,0.0448466285784
7.6,28,0.183098792279,0.0335251677341
8,28,0.112560876806,0.0126699509874
-8,30,0.199845748774,0.0399383233032
-7.6,30,0.190062699645,0.0361238297962
-7.2,30,0.147035892598,0.0216195537122
-6.8,30,0.0802471760569,0.0064396092651
-6.4,30,0.0615154607414,0.00378415191023
-6,30,0.157063160094,0.0246688362588
-5.6,30,0.270977172636,0.07342862809
-5.2,30,0.38217065424,0.146054408962
-4.8,30,0.481730564822,0.232064337083
-4.4,30,0.564842142461,0.3190466459
-4,30,0.630739758232,0.397832642615
-3.6,30,0.68263579787,0.465991632533
-3.2,30,0.726705805755,0.528101328119
-2.8,30,0.769868828954,0.592698013794
-2.4,30,0.816886582167,0.667303688124
-2,30,0.868214878197,0.753797074722
-1.6,30,0.919920417535,0.846253574597
-1.2,30,0.965550549799,0.932287864218
-0.8,30,0.998687431455,0.997376585745
-0.4,30,1,1
0,30,1,1
0.4,30,0.996828517327,0.993667092957
0.8,30,0.969738421782,0.940392606681
1.2,30,0.938249278048,0.880311707758
1.6,30,0.906866622544,0.822407071084
2,30,0.876748795291,0.768688450043
2.4,30,0.845167702901,0.714308446026
2.8,30,0.806787377979,0.650905873265
3.2,30,0.756054401019,0.5716182573
3.6,30,0.689535297815,0.475458926933
4,30,0.607485582647,0.369038733124
4.4,30,0.514587829751,0.264800634528
4.8,30,0.420116423729,0.176497809487
5.2,30,0.33747057422,0.113886388464
5.6,30,0.281014599933,0.0789692053758
6,30,0.255838347876,0.0654532602438
6.4,30,0.248333013323,0.061669285506
6.8,30,0.235955476077,0.0556749866906
7.2,30,0.200755056433,0.0403025926834
7.6,30,0.126266761998,0.0159432951855
8,30,0,0
-8,32,0.195734697731,0.038312071896
-7.6,32,0.143386351832,0.0205596458917
-7.2,32,0,0
-6.8,32,0,0
-6.4,32,0,0
-6,32,0.179032020418,0.0320524643351
-5.6,32,0.30452176695,0.0927335065462
-5.2,32,0.410722137873,0.168692674539
-4.8,32,0.497961096925,0.247965254051
-4.4,32,0.566689173002,0.321136618798
-4,32,0.62063027437,0.385181937464
-3.6,32,0.666504293489,0.444227973239
-3.2,32,0.711973579435,0.506906377814
-2.8,32,0.762561763285,0.581500442825
-2.4,32,0.819197648327,0.671084787024
-2,32,0.877994763307,0.770874804395
-1.6,32,0.932218230395,0.86903082908
-1.2,32,0.975003629703,0.950632077934
-0.8,32,1,1
-0.4,32,1,1
0,32,1,1
0.4,32,0.985590551557,0.971388735319
0.8,32,0.96234985928,0.926117251656
1.2,32,0.93829089954,0.88038981216
1.6,32,0.914769856201,0.836803889814
2,32,0.889381522522,0.790999492604
2.4,32,0.857093077407,0.73460854334
2.8,32,0.812505036553,0.660164434423
3.2,32,0.752141322578,0.565716569129
3.6,32,0.676034305595,0.457022382342
4,32,0.588446185383,0.346268913092
4.4,32,0.497822053933,0.247826797382
4.8,32,0.415777397324,0.172870844126
5.2,32,0.353864051546,0.125219766976
5.6,32,0.316577356457,0.100221222621
6,32,0.2952454223,0.087169859389
6.4,32,0.272377932915,0.074189738339
6.8,32,0.231148248196,0.0534295126442
7.2,32,0.155852818814,0.0242901011321
7.6,32,0,0
8,32,0,0
-8,34,0.156605277476,0.0245252129334
-7.6,34,0,0
-7.2,34,0,0
-6.8,34,0,0
-6.4,34,0.0333276455219,0.00111073195603
-6,34,0.223655718752,0.0500218805303
-5.6,34,0.339896630124,0.11552971917
-5.2,34,0.431479645403,0.186174684397
-4.8,34,0.502350584052,0.252356109298
-4.4,34,0.557210038892,0.310483027443
-4,34,0.603509070544,0.364223198229
-3.6,34,0.649836654011,0.422287676896
-3.2,34,0.702669741269,0.493744765295
-2.8,34,0.763526369884,0.582972517508
-2.4,34,0.82857449259,0.686535689771
-2,34,0.890747512275,0.793431130624
-1.6,34,0.942686742325,0.888658294155
-1.2,34,0.979080851853,0.958599314466
-0.8,34,0.997942883132,0.995889997994
-0.4,34,1,1
0,34,0.992158382035,0.984378255043
0.4,34,0.977434108339,0.955377436144
0.8,34,0.961183356294,0.923873444417
1.2,34,0.944940032354,0.892911664746
1.6,34,0.926564082495,0.85852099897
2,34,0.901249634251,0.812250903238
2.4,34,0.863678452013,0.745940468472
2.8,34,0.810268977227,0.656535815456
3.2,34,0.740770959046,0.548741613766
3.6,34,0.658978358464,0.434252476924
4,34,0.572567335719,0.327833353932
4.4,34,0.491860475222,0.241926727086
4.8,34,0.426768011784,0.182130935882
5.2,34,0.381471659129,0.145520626719
5.6,34,0.350045597417,0.122531920271
6,34,0.318693236991,0.101565379304
6.4,34,0.272518197201,0.0742661678055
6.8,34,0.197870795383,0.0391528516655
7.2,34,0.0448484947548,0.00201138748177
7.6,34,0,0
8,34,0,0
-8,36,0.0552892684953,0.00305690321075
-7.6,36,0,0
-7.2,36,0,0
-6.8,36,0,0
-6.4,36,0.132506204069,0.0175578941168
-6,36,0.269701824172,0.0727390739616
-5.6,36,0.366621189686,0.134411096727
-5.2,36,0.439113628947,0.192820779127
-4.8,36,0.493771582452,0.243810375637
-4.4,36,0.539024186842,0.290547074001
-4,36,0.584607239821,0.341765624851
-3.6,36,0.638199684709,0.407298837563
-3.2,36,0.702063041023,0.49289251357
-2.8,36,0.772422152362,0.596635981459
-2.4,36,0.841805568478,0.70863661512
-2,36,0.90229586051,0.814137819894
-1.6,36,0.948029156804,0.89875928215
-1.2,36,0.976525028143,0.95360113059
-0.8,36,0.988946968826,0.97801610715
-0.4,36,0.989387530355,0.978887685222
0,36,0.983258586995,0.966797448899
0.4,36,0.975107707693,0.950835041603
0.8,36,0.966638591417,0.934390166416
1.2,36,0.955933622968,0.913809091521
1.6,36,0.938351114922,0.880502814875
2,36,0.908591435782,0.825538397176
2.4,36,0.862915197537,0.744622638141
2.8,36,0.800748964215,0.641198903691
3.2,36,0.725402175169,0.526208315739
3.6,36,0.643853114516,0.414546833072
4,36,0.56543921851,0.319721509829
4.4,36,0.499016305937,0.249017273591
4.8,36,0.448630818192,0.201269611032
5.2,36,0.410114012871,0.168193503553
5.6,36,0.372361203786,0.138652866085
6,36,0.322432811296,0.1039629178
6.4,36,0.24874433269,0.0618737430453
6.8,36,0.132224393906,0.0174832903439
7.2,36,0,0
7.6,36,0,0
8,36,0,0
-8,38,0,0
-7.6,38,0,0
-7.2,38,0,0
-6.8,38,0,0
-6.4,38,0.19989978369,0.0399599235195
-6,38,0.304669571209,0.0928235476204
-5.6,38,0.378475025463,0.143243344899
-5.2,38,0.431823732461,0.186471735917
-4.8,38,0.474451727664,0.225104441884
-4.4,38,0.517499439304,0.26780566968
-4,38,0.570180118413,0.325105367433
-3.6,38,0.635713078812,0.404131118572
-3.2,38,0.710370682991,0.504626507252
-2.8,38,0.786162684938,0.618051767189
-2.4,38,0.854521669067,0.730207282906
-2,38,0.908992607096,0.826267559755
-1.6,38,0.946600297891,0.896052123967
-1.2,38,0.968122598658,0.937261366032
-0.8,38,0.977400918268,0.955312555031
-0.4,38,0.979755134861,0.959920124287
0,38,0.979797777691,0.960003685169
0.4,38,0.979406612123,0.95923731187
0.8,38,0.976857554824,0.954250682417
1.2,38,0.967622246591,0.936292812098
1.6,38,0.946365550064,0.895607754349
2,38,0.90914523279,0.826545054305
2.4,38,0.855034032602,0.731083196908
2.8,38,0.78685223918,0.619136446303
3.2,38,0.71094122614,0.505437427025
3.6,38,0.635851820508,0.404307537644
4,38,0.569709403972,0.324568804974
4.4,38,0.516521846535,0.266794817948
4.8,38,0.473359253511,0.224068982885
5.2,38,0.431129097035,0.18587229831
5.6,38,0.378611398718,0.143346591239
6,38,0.305914282605,0.0935835483016
6.4,38,0.202579833081,0.0410385887712
6.8,38,0,0
7.2,38,0,0
7.6,38,0,0
8,38,0,0
-8,40,0,0
-7.6,40,0,0
-7.2,40,0,0
-6.8,40,0.128052648282,0.016397480732
-6.4,40,0.247060145553,0.0610387155208
-6,40,0.322102682645,0.103750138167
-5.6,40,0.373037518668,0.139156990334
-5.2,40,0.411327448284,0.169190269712
-4.8,40,0.449795067922,0.202315603127
-4.4,40,0.499647052695,0.249647177266
-4,40,0.565380499806,0.319655109561
-3.6,40,0.643283504625,0.413813667323
-3.2,40,0.724661670462,0.525134536637
-2.8,40,0.800163849951,0.640262186769
-2.4,40,0.86269327469,0.744239686195
-2,40,0.908779163564,0.825879568127
-1.6,40,0.938837758758,0.881416337269
-1.2,40,0.956498081938,0.914888580752
-0.8,40,0.967034335883,0.935155406776
-0.4,40,0.975164402768,0.950945612425
0,40,0.982956846585,0.966204162249
0.4,40,0.988865242272,0.977854467373
0.8,40,0.988434413492,0.977002589776
1.2,40,0.976246987969,0.953058181519
1.6,40,0.948118365371,0.898928434754
2,40,0.902742391751,0.814943825864
2.4,40,0.842449356949,0.709720919024
2.8,40,0.772991737186,0.597516225758
3.2,40,0.702265702972,0.493177117571
3.6,40,0.637856718925,0.406861193878
4,40,0.583781141585,0.34080042127
4.4,40,0.538036881394,0.28948368574
4.8,40,0.493073884745,0.243121855817
5.2,40,0.439105248125,0.192813418931
5.6,40,0.36754342651,0.13508817037
6,40,0.271660416966,0.0737993821463
6.4,40,0.136124038688,0.0185297539088
6.8,40,0,0
7.2,40,0,0
7.6,40,0,0
8,40,0.0444060662371,0.00197189871866
-8,42,0,0
-7.6,42,0,0
-7.2,42,0.0304913181412,0.00092972048199
-6.8,42,0.195579849152,0.0382514773944
-6.4,42,0.271930260766,0.0739460667202
-6,42,0.319325773831,0.101968949832
-5.6,42,0.351396687837,0.123479632223
-5.2,42,0.382871892554,0.146590886108
-4.8,42,0.427606867269,0.182847632936
-4.4,42,0.491905515166,0.24197103585
-4,42,0.572001366652,0.327185563452
-3.6,42,0.658179884035,0.433200759749
-3.2,42,0.74010393262,0.547753831079
-2.8,42,0.809969991354,0.656051386894
-2.4,42,0.863814154949,0.74617489429
-2,42,0.901720521027,0.813099898041
-1.6,42,0.927149871136,0.859606883547
-1.2,42,0.945384249069,0.893751378388
-0.8,42,0.961297787722,0.92409343668
-0.4,42,0.977179534407,0.954879842465
0,42,0.991657416773,0.983384432241
0.4,42,1,1
0.8,42,0.997624234578,0.995254113418
1.2,42,0.979111008407,0.958658366784
1.6,42,0.943072644962,0.889386013676
2,42,0.891349419699,0.794503787998
2.4,42,0.82914179033,0.687476108471
2.8,42,0.763781610138,0.583362347985
3.2,42,0.702431911065,0.493410589682
3.6,42,0.649136468503,0.42137815474
4,42,0.602613420536,0.36314293461
4.4,42,0.556518267949,0.30971258256
4.8,42,0.502233231749,0.252238219073
5.2,42,0.43215945302,0.186761792835
5.6,42,0.34140979541,0.116560648402
6,42,0.225915951152,0.0510380169848
6.4,42,0.0407436215232,0.00166004269483
6.8,42,0,0
7.2,42,0,0
7.6,42,0,0
8,42,0.153755256095,0.023640678777
-8,44,0,0
-7.6,44,0,0
-7.2,44,0.152747340025,0.0233317498847
-6.8,44,0.230229054535,0.053005417552
-6.4,44,0.272925924087,0.0744885600387
-6,44,0.296746804,0.0880586656841
-5.6,44,0.318283873258,0.101304623976
-5.2,44,0.354987052377,0.126015807355
-4.8,44,0.415963221132,0.173025401334
-4.4,44,0.497263628211,0.247271115941
-4,44,0.587579943859,0.345250190425
-3.6,44,0.675273131315,0.455993801876
-3.2,44,0.751755079515,0.565135699577
-2.8,44,0.812582105547,0.660289678256
-2.4,44,0.8575454421,0.735384185266
-2,44,0.889989036323,0.792080484774
-1.6,44,0.915264632732,0.83770934793
-1.2,44,0.938465203962,0.880716939047
-0.8,44,0.96214371246,0.925720523425
-0.4,44,0.985111485231,0.970444638335
0,44,1,1
0.4,44,1,1
0.8,44,1,1
1.2,44,0.975332736236,0.951273946373
1.6,44,0.932781158509,0.870080689669
2,44,0.878558832327,0.771865621861
2.4,44,0.819497279859,0.671575791696
2.8,44,0.762412755031,0.581273209035
3.2,44,0.711380342398,0.50606199155
3.6,44,0.665689164388,0.443142063583
4,44,0.619949656248,0.384337576282
4.4,44,0.56648867951,0.320909424013
4.8,44,0.498453903887,0.2484562943
5.2,44,0.411926581234,0.169683508327
5.6,44,0.306240684662,0.0937833569422
6,44,0.180815653637,0.0326943006003
6.4,44,0,0
6.8,44,0,0
7.2,44,0,0
7.6,44,0.140055591166,0.0196155686168
8,44,0.194718722255,0.0379153807965
-8,46,0,0
-7.6,46,0.122220820675,0.0149379290064
-7.2,46,0.199446514247,0.0397789120454
-6.8,46,0.236359796317,0.0558659533148
-6.4,46,0.249979893228,0.0624899470183
-6,46,0.257950657348,0.0665385416263
-5.6,46,0.282553206058,0.0798363142538
-5.2,46,0.337860307668,0.114149587497
-4.8,46,0.419571225639,0.176040013384
-4.4,46,0.513639461076,0.263825495974
-4,46,0.606613589491,0.367980046955
-3.6,46,0.689048368781,0.47478765452
-3.2,46,0.756064162118,0.571633017239
-2.8,46,0.807217504475,0.651600099531
-2.4,46,0.845797439637,0.715373308896
-2,46,0.877297122081,0.769650240411
-1.6,46,0.907104146235,0.822837932117
-1.2,46,0.938093795395,0.880019968959
-0.8,46,0.969282234123,0.939508049387
-0.4,46,0.996284706555,0.992583216515
0,46,1,1
0.4,46,1,1
0.8,46,0.998962427167,0.997925930892
1.2,46,0.966076609146,0.933304014739
1.6,46,0.920480576274,0.847284491298
2,46,0.868552905472,0.754384149604
2.4,46,0.81681439645,0.667185758248
2.8,46,0.769368273848,0.591927540803
3.2,46,0.72596216185,0.527021060438
3.6,46,0.681969304419,0.46508213217
4,46,0.630474824997,0.397498504955
4.4,46,0.565187149186,0.319436513605
4.8,46,0.482705682303,0.233004775727
5.2,46,0.383571453738,0.147127060123
5.6,46,0.272316576808,0.0741563180046
6,46,0.157250910168,0.0247278487488
6.4,46,0.0561091347306,0.00314823500021
6.8,46,0.0734278795408,0.00539165349385
7.2,46,0.143616666811,0.0206257469859
7.6,46,0.188749229326,0.0356262715712
8,46,0.200395495523,0.040158354626
-8,48,0.107833300241,0.0116280206409
-7.6,48,0.181403818046,0.0329073452016
-7.2,48,0.211961682934,0.0449277550323
