frame_id,marker_id,corner_index,x_px,y_px,confidence,detector_name,detector_version,board_id,board_hash,image_hash,image_width,image_height
synthetic_capture_blur_noise.png,2,2,239.20583680299998,76.74589166359999,0.65,opencv-charuco,l78-blur-noise-fixture,l75-board-7x5,747e6cb4591b8b8e,1c5472aa8dd261d7,560,400
synthetic_capture_blur_noise.png,2,3,191.827706506,73.866290668,0.65,opencv-charuco,l78-blur-noise-fixture,l75-board-7x5,747e6cb4591b8b8e,1c5472aa8dd261d7,560,400
synthetic_capture_blur_noise.png,3,0,267.223997444,31.0109485363,0.65,opencv-charuco,l78-blur-noise-fixture,l75-board-7x5,747e6cb4591b8b8e,1c5472aa8dd261d7,560,400
synthetic_capture_blur_noise.png,3,1,313.515220496,34.919648190800004,0.65,opencv-charuco,l78-blur-noise-fixture,l75-board-7x5,747e6cb4591b8b8e,1c5472aa8dd261d7,560,400
synthetic_capture_blur_noise.png,3,2,311.288519051,80.59638947789999,0.65,opencv-charuco,l78-blur-noise-fixture,l75-board-7x5,747e6cb4591b8b8e,1c5472aa8dd261d7,560,400
synthetic_capture_blur_noise.png,3,3,264.08207435599996,78.7058289742,0.65,opencv-charuco,l78-blur-noise-fixture,l75-board-7x5,747e6cb4591b8b8e,1c5472aa8dd261d7,560,400
synthetic_capture_blur_noise.png,4,0,338.766209167,35.986346075600004,0.65,opencv-charuco,l78-blur-noise-fixture,l75-board-7x5,747e6cb4591b8b8e,1c5472aa8dd261d7,560,400
synthetic_capture_blur_noise.png,4,1,384.922589523,38.7162911542,0.65,opencv-charuco,l78-blur-noise-fixture,l75-board-7x5,747e6cb4591b8b8e,1c5472aa8dd261d7,560,400
synthetic_capture_blur_noise.png,4,2,382.642001161,85.553752566,0.65,opencv-charuco,l78-blur-noise-fixture,l75-board-7x5,747e6cb4591b8b8e,1c5472aa8dd261d7,560,400
synthetic_capture_blur_noise.png,4,3,335.47214335399997,82.6289177762,0.65,opencv-charuco,l78-blur-noise-fixture,l75-board-7x5,747e6cb4591b8b8e,1c5472aa8dd261d7,560,400
synthetic_capture_blur_noise.png,5,0,411.133860308,39.814681963,0.65,opencv-charuco,l78-blur-noise-fixture,l75-board-7x5,747e6cb4591b8b8e,1c5472aa8dd261d7,560,400
synthetic_capture_blur_noise.png,5,1,457.203079238,43.7112144726,0.65,opencv-charuco,l78-blur-noise-fixture,l75-board-7x5,747e6cb4591b8b8e,1c5472aa8dd261d7,560,400
synthetic_capture_blur_noise.png,5,2,454.762066284,89.37353611309999,0.65,opencv-charuco,l78-blur-noise-fixture,l75-board-7x5,747e6cb4591b8b8e,1c5472aa8dd261d7,560,400
synthetic_capture_blur_noise.png,5,3,407.38685644699996,87.5226352511,0.65,opencv-charuco,l78-blur-noise-fixture,l75-board-7x5,747e6cb4591b8b8e,1c5472aa8dd261d7,560,400
synthetic_capture_blur_noise.png,6,0,482.861180487,44.7615353695,0.65,opencv-charuco,l78-blur-noise-fixture,l75-board-7x5,747e6cb4591b8b8e,1c5472aa8dd261d7,560,400
synthetic_capture_blur_noise.png,6,1,529.1454460919999,47.5099348383,0.65,opencv-charuco,l78-blur-noise-fixture,l75-board-7x5,747e6cb4591b8b8e,1c5472aa8dd261d7,560,400
synthetic_capture_blur_noise.png,6,2,526.905939145,94.3554825592,0.65,opencv-charuco,l78-blur-noise-fixture,l75-board-7x5,747e6cb4591b8b8e,1c5472aa8dd261d7,560,400
synthetic_capture_blur_noise.png,6,3,479.68310272699995,91.3967760231,0.65,opencv-charuco,l78-blur-noise-fixture,l75-board-7x5,747e6cb4591b8b8e,1c5472aa8dd261d7,560,400
synthetic_capture_blur_noise.png,7,0,46.8968461061,89.72168512629999,0.65,opencv-charuco,l78-blur-noise-fixture,l75-board-7x5,747e6cb4591b8b8e,1c5472aa8dd261d7,560,400
synthetic_capture_blur_noise.png,7,1,93.0703920368,93.5935754591,0.65,opencv-charuco,l78-blur-noise-fixture,l75-board-7x5,747e6cb4591b8b8e,1c5472aa8dd261d7,560,400
synthetic_capture_blur_noise.png,7,2,90.80588839939999,139.254187709,0.65,opencv-charuco,l78-blur-noise-fixture,l75-board-7x5,747e6cb4591b8b8e,1c5472aa8dd261d7,560,400
synthetic_capture_blur_noise.png,7,3,43.648193427900004,137.431188148,0.65,opencv-charuco,l78-blur-noise-fixture,l75-board-7x5,747e6cb4591b8b8e,1c5472aa8dd261d7,560,400
synthetic_capture_blur_noise.png,8,0,119.245641459,94.62812437349999,0.65,opencv-charuco,l78-blur-noise-fixture,l75-board-7x5,747e6cb4591b8b8e,1c5472aa8dd261d7,560,400
synthetic_capture_blur_noise.png,8,1,165.306022463,97.4072209984,0.65,opencv-charuco,l78-blur-noise-fixture,l75-board-7x5,747e6cb4591b8b8e,1c5472aa8dd261d7,560,400
synthetic_capture_blur_noise.png,8,2,162.863014209,144.24809197899998,0.65,opencv-charuco,l78-blur-noise-fixture,l75-board-7x5,747e6cb4591b8b8e,1c5472aa8dd261d7,560,400
synthetic_capture_blur_noise.png,8,3,115.493004128,141.267604959,0.65,opencv-charuco,l78-blur-noise-fixture,l75-board-7x5,747e6cb4591b8b8e,1c5472aa8dd261d7,560,400
synthetic_capture_blur_noise.png,9,0,191.041425162,98.5370707699,0.65,opencv-charuco,l78-blur-noise-fixture,l75-board-7x5,747e6cb4591b8b8e,1c5472aa8dd261d7,560,400
synthetic_capture_blur_noise.png,9,1,237.316657653,102.372374408,0.65,opencv-charuco,l78-blur-noise-fixture,l75-board-7x5,747e6cb4591b8b8e,1c5472aa8dd261d7,560,400
synthetic_capture_blur_noise.png,9,2,235.062902012,148.044024323,0.65,opencv-charuco,l78-blur-noise-fixture,l75-board-7x5,747e6cb4591b8b8e,1c5472aa8dd261d7,560,400
synthetic_capture_blur_noise.png,9,3,187.82311806,146.23656704500002,0.65,opencv-charuco,l78-blur-noise-fixture,l75-board-7x5,747e6cb4591b8b8e,1c5472aa8dd261d7,560,400
synthetic_capture_blur_noise.png,10,0,262.48838123,103.39209589599999,0.65,opencv-charuco,l78-blur-noise-fixture,l75-board-7x5,747e6cb4591b8b8e,1c5472aa8dd261d7,560,400
synthetic_capture_blur_noise.png,10,1,308.67907715499996,106.213471573,0.65,opencv-charuco,l78-blur-noise-fixture,l75-board-7x5,747e6cb4591b8b8e,1c5472aa8dd261d7,560,400
synthetic_capture_blur_noise.png,10,2,306.429680144,153.037003449,0.65,opencv-charuco,l78-blur-noise-fixture,l75-board-7x5,747e6cb4591b8b8e,1c5472aa8dd261d7,560,400
synthetic_capture_blur_noise.png,10,3,259.282380155,150.047296111,0.65,opencv-charuco,l78-blur-noise-fixture,l75-board-7x5,747e6cb4591b8b8e,1c5472aa8dd261d7,560,400
synthetic_capture_blur_noise.png,11,0,334.80933226999997,107.35755524199999,0.65,opencv-charuco,l78-blur-noise-fixture,l75-board-7x5,747e6cb4591b8b8e,1c5472aa8dd261d7,560,400
synthetic_capture_blur_noise.png,11,1,380.86296534999997,111.14511533,0.65,opencv-charuco,l78-blur-noise-fixture,l75-board-7x5,747e6cb4591b8b8e,1c5472aa8dd261d7,560,400
synthetic_capture_blur_noise.png,11,2,378.420305013,156.840312341,0.65,opencv-charuco,l78-blur-noise-fixture,l75-board-7x5,747e6cb4591b8b8e,1c5472aa8dd261d7,560,400
synthetic_capture_blur_noise.png,11,3,331.057677238,155.035703722,0.65,opencv-charuco,l78-blur-noise-fixture,l75-board-7x5,747e6cb4591b8b8e,1c5472aa8dd261d7,560,400
synthetic_capture_blur_noise.png,12,0,406.674880483,112.151273162,0.65,opencv-charuco,l78-blur-noise-fixture,l75-board-7x5,747e6cb4591b8b8e,1c5472aa8dd261d7,560,400
synthetic_capture_blur_noise.png,12,1,452.939172268,115.025599575,0.65,opencv-charuco,l78-blur-noise-fixture,l75-board-7x5,747e6cb4591b8b8e,1c5472aa8dd261d7,560,400
synthetic_capture_blur_noise.png,12,2,450.669989855,161.81950326999998,0.65,opencv-charuco,l78-blur-noise-fixture,l75-board-7x5,747e6cb4591b8b8e,1c5472aa8dd261d7,560,400
synthetic_capture_blur_noise.png,12,3,403.41301788899995,158.833334284,0.65,opencv-charuco,l78-blur-noise-fixture,l75-board-7x5,747e6cb4591b8b8e,1c5472aa8dd261d7,560,400
synthetic_capture_blur_noise.png,13,0,478.085485135,116.182503558,0.65,opencv-charuco,l78-blur-noise-fixture,l75-board-7x5,747e6cb4591b8b8e,1c5472aa8dd261d7,560,400
synthetic_capture_blur_noise.png,13,1,524.292996376,119.91219109800001,0.65,opencv-charuco,l78-blur-noise-fixture,l75-board-7x5,747e6cb4591b8b8e,1c5472aa8dd261d7,560,400
synthetic_capture_blur_noise.png,13,2,522.057446816,165.64293769699998,0.65,opencv-charuco,l78-blur-noise-fixture,l75-board-7x5,747e6cb4591b8b8e,1c5472aa8dd261d7,560,400
synthetic_capture_blur_noise.png,13,3,474.91858054299996,163.828422786,0.65,opencv-charuco,l78-blur-noise-fixture,l75-board-7x5,747e6cb4591b8b8e,1c5472aa8dd261d7,560,400
synthetic_capture_blur_noise.png,14,0,42.9146881678,162.003582613,0.65,opencv-charuco,l78-blur-noise-fixture,l75-board-7x5,747e6cb4591b8b8e,1c5472aa8dd261d7,560,400
synthetic_capture_blur_noise.png,14,1,88.96378887910001,164.940391487,0.65,opencv-charuco,l78-blur-noise-fixture,l75-board-7x5,747e6cb4591b8b8e,1c5472aa8dd261d7,560,400
synthetic_capture_blur_noise.png,14,2,86.52381320229999,211.693015779,0.65,opencv-charuco,l78-blur-noise-fixture,l75-board-7x5,747e6cb4591b8b8e,1c5472aa8dd261d7,560,400
synthetic_capture_blur_noise.png,14,3,39.1706129254,208.723067637,0.65,opencv-charuco,l78-blur-noise-fixture,l75-board-7x5,747e6cb4591b8b8e,1c5472aa8dd261d7,560,400
synthetic_capture_blur_noise.png,15,0,114.85000381699999,166.108426195,0.65,opencv-charuco,l78-blur-noise-fixture,l75-board-7x5,747e6cb4591b8b8e,1c5472aa8dd261d7,560,400
synthetic_capture_blur_noise.png,15,1,161.101650869,169.771358108,0.65,opencv-charuco,l78-blur-noise-fixture,l75-board-7x5,747e6cb4591b8b8e,1c5472aa8dd261d7,560,400
synthetic_capture_blur_noise.png,15,2,158.816150642,215.548891452,0.65,opencv-charuco,l78-blur-noise-fixture,l75-board-7x5,747e6cb4591b8b8e,1c5472aa8dd261d7,560,400
synthetic_capture_blur_noise.png,15,3,111.542069988,213.711928566,0.65,opencv-charuco,l78-blur-noise-fixture,l75-board-7x5,747e6cb4591b8b8e,1c5472aa8dd261d7,560,400
synthetic_capture_blur_noise.png,16,0,186.232724804,170.755314478,0.65,opencv-charuco,l78-blur-noise-fixture,l75-board-7x5,747e6cb4591b8b8e,1c5472aa8dd261d7,560,400
synthetic_capture_blur_noise.png,16,1,232.456403811,173.76279237,0.65,opencv-charuco,l78-blur-noise-fixture,l75-board-7x5,747e6cb4591b8b8e,1c5472aa8dd261d7,560,400
synthetic_capture_blur_noise.png,16,2,230.233184876,220.46337473,0.65,opencv-charuco,l78-blur-noise-fixture,l75-board-7x5,747e6cb4591b8b8e,1c5472aa8dd261d7,560,400
synthetic_capture_blur_noise.png,16,3,183.100634133,217.521980711,0.65,opencv-charuco,l78-blur-noise-fixture,l75-board-7x5,747e6cb4591b8b8e,1c5472aa8dd261d7,560,400
synthetic_capture_blur_noise.png,17,0,258.473251571,174.940028585,0.65,opencv-charuco,l78-blur-noise-fixture,l75-board-7x5,747e6cb4591b8b8e,1c5472aa8dd261d7,560,400
synthetic_capture_blur_noise.png,17,1,304.52011980199995,178.528758954,0.65,opencv-charuco,l78-blur-noise-fixture,l75-board-7x5,747e6cb4591b8b8e,1c5472aa8dd261d7,560,400
synthetic_capture_blur_noise.png,17,2,302.085115577,224.36330894099999,0.65,opencv-charuco,l78-blur-noise-fixture,l75-board-7x5,747e6cb4591b8b8e,1c5472aa8dd261d7,560,400
synthetic_capture_blur_noise.png,17,3,254.743212578,222.491839673,0.65,opencv-charuco,l78-blur-noise-fixture,l75-board-7x5,747e6cb4591b8b8e,1c5472aa8dd261d7,560,400
synthetic_capture_blur_noise.png,18,0,330.477039468,179.504555485,0.65,opencv-charuco,l78-blur-noise-fixture,l75-board-7x5,747e6cb4591b8b8e,1c5472aa8dd261d7,560,400
synthetic_capture_blur_noise.png,18,1,376.714573032,182.589367543,0.65,opencv-charuco,l78-blur-noise-fixture,l75-board-7x5,747e6cb4591b8b8e,1c5472aa8dd261d7,560,400
synthetic_capture_blur_noise.png,18,2,374.412167562,229.228265836,0.65,opencv-charuco,l78-blur-noise-fixture,l75-board-7x5,747e6cb4591b8b8e,1c5472aa8dd261d7,560,400
synthetic_capture_blur_noise.png,18,3,327.121375877,226.327144487,0.65,opencv-charuco,l78-blur-noise-fixture,l75-board-7x5,747e6cb4591b8b8e,1c5472aa8dd261d7,560,400
synthetic_capture_blur_noise.png,19,0,401.840863354,183.773677951,0.65,opencv-charuco,l78-blur-noise-fixture,l75-board-7x5,747e6cb4591b8b8e,1c5472aa8dd261d7,560,400
synthetic_capture_blur_noise.png,19,1,448.07976175399995,187.28235832000001,0.65,opencv-charuco,l78-blur-noise-fixture,l75-board-7x5,747e6cb4591b8b8e,1c5472aa8dd261d7,560,400
synthetic_capture_blur_noise.png,19,2,445.86712719,233.182927355,0.65,opencv-charuco,l78-blur-noise-fixture,l75-board-7x5,747e6cb4591b8b8e,1c5472aa8dd261d7,560,400
synthetic_capture_blur_noise.png,19,3,398.73865628299995,231.265636177,0.65,opencv-charuco,l78-blur-noise-fixture,l75-board-7x5,747e6cb4591b8b8e,1c5472aa8dd261d7,560,400
synthetic_capture_blur_noise.png,20,0,474.030306559,188.25220443,0.65,opencv-charuco,l78-blur-noise-fixture,l75-board-7x5,747e6cb4591b8b8e,1c5472aa8dd261d7,560,400
synthetic_capture_blur_noise.png,20,1,520.0772837349999,191.419350898,0.65,opencv-charuco,l78-blur-noise-fixture,l75-board-7x5,747e6cb4591b8b8e,1c5472aa8dd261d7,560,400
synthetic_capture_blur_noise.png,20,2,517.6494452530001,237.98825096599998,0.65,opencv-charuco,l78-blur-noise-fixture,l75-board-7x5,747e6cb4591b8b8e,1c5472aa8dd261d7,560,400
synthetic_capture_blur_noise.png,20,3,470.320499113,235.138253815,0.65,opencv-charuco,l78-blur-noise-fixture,l75-board-7x5,747e6cb4591b8b8e,1c5472aa8dd261d7,560,400
synthetic_capture_blur_noise.png,21,0,38.6445642471,233.705697446,0.65,opencv-charuco,l78-blur-noise-fixture,l75-board-7x5,747e6cb4591b8b8e,1c5472aa8dd261d7,560,400
synthetic_capture_blur_noise.png,21,1,84.8667781692,237.130202731,0.65,opencv-charuco,l78-blur-noise-fixture,l75-board-7x5,747e6cb4591b8b8e,1c5472aa8dd261d7,560,400
synthetic_capture_blur_noise.png,21,2,82.54719457309999,283.104371917,0.65,opencv-charuco,l78-blur-noise-fixture,l75-board-7x5,747e6cb4591b8b8e,1c5472aa8dd261d7,560,400
synthetic_capture_blur_noise.png,21,3,35.2404004432,281.130929784,0.65,opencv-charuco,l78-blur-noise-fixture,l75-board-7x5,747e6cb4591b8b8e,1c5472aa8dd261d7,560,400
synthetic_capture_blur_noise.png,22,0,109.99882920099999,238.096435942,0.65,opencv-charuco,l78-blur-noise-fixture,l75-board-7x5,747e6cb4591b8b8e,1c5472aa8dd261d7,560,400
synthetic_capture_blur_noise.png,22,1,156.251715446,241.349144513,0.65,opencv-charuco,l78-blur-noise-fixture,l75-board-7x5,747e6cb4591b8b8e,1c5472aa8dd261d7,560,400
synthetic_capture_blur_noise.png,22,2,154.047722064,287.841239168,0.65,opencv-charuco,l78-blur-noise-fixture,l75-board-7x5,747e6cb4591b8b8e,1c5472aa8dd261d7,560,400
synthetic_capture_blur_noise.png,22,3,106.921019387,285.05211710599997,0.65,opencv-charuco,l78-blur-noise-fixture,l75-board-7x5,747e6cb4591b8b8e,1c5472aa8dd261d7,560,400
synthetic_capture_blur_noise.png,23,0,182.131165278,242.540661247,0.65,opencv-charuco,l78-blur-noise-fixture,l75-board-7x5,747e6cb4591b8b8e,1c5472aa8dd261d7,560,400
synthetic_capture_blur_noise.png,23,1,228.180590797,245.878678542,0.65,opencv-charuco,l78-blur-noise-fixture,l75-board-7x5,747e6cb4591b8b8e,1c5472aa8dd261d7,560,400
synthetic_capture_blur_noise.png,23,2,225.761979021,291.932444466,0.65,opencv-charuco,l78-blur-noise-fixture,l75-board-7x5,747e6cb4591b8b8e,1c5472aa8dd261d7,560,400
synthetic_capture_blur_noise.png,23,3,178.447408241,289.893731191,0.65,opencv-charuco,l78-blur-noise-fixture,l75-board-7x5,747e6cb4591b8b8e,1c5472aa8dd261d7,560,400
synthetic_capture_blur_noise.png,24,0,254.262963841,246.843714157,0.65,opencv-charuco,l78-blur-noise-fixture,l75-board-7x5,747e6cb4591b8b8e,1c5472aa8dd261d7,560,400
synthetic_capture_blur_noise.png,24,1,300.46893700799995,250.183370483,0.65,opencv-charuco,l78-blur-noise-fixture,l75-board-7x5,747e6cb4591b8b8e,1c5472aa8dd261d7,560,400
synthetic_capture_blur_noise.png,24,2,298.132222024,296.593506057,0.65,opencv-charuco,l78-blur-noise-fixture,l75-board-7x5,747e6cb4591b8b8e,1c5472aa8dd261d7,560,400
synthetic_capture_blur_noise.png,24,3,250.810431782,293.87369941599997,0.65,opencv-charuco,l78-blur-noise-fixture,l75-board-7x5,747e6cb4591b8b8e,1c5472aa8dd261d7,560,400
synthetic_capture_blur_noise.png,25,0,325.617185889,251.374864208,0.65,opencv-charuco,l78-blur-noise-fixture,l75-board-7x5,747e6cb4591b8b8e,1c5472aa8dd261d7,560,400
synthetic_capture_blur_noise.png,25,1,371.882568167,254.625942581,0.65,opencv-charuco,l78-blur-noise-fixture,l75-board-7x5,747e6cb4591b8b8e,1c5472aa8dd261d7,560,400
synthetic_capture_blur_noise.png,25,2,369.685111996,300.763588217,0.65,opencv-charuco,l78-blur-noise-fixture,l75-board-7x5,747e6cb4591b8b8e,1c5472aa8dd261d7,560,400
synthetic_capture_blur_noise.png,25,3,322.55783304299996,298.65188881399996,0.65,opencv-charuco,l78-blur-noise-fixture,l75-board-7x5,747e6cb4591b8b8e,1c5472aa8dd261d7,560,400
synthetic_capture_blur_noise.png,26,0,397.687453824,255.592221687,0.65,opencv-charuco,l78-blur-noise-fixture,l75-board-7x5,747e6cb4591b8b8e,1c5472aa8dd261d7,560,400
synthetic_capture_blur_noise.png,26,1,443.741621529,259.01833954999995,0.65,opencv-charuco,l78-blur-noise-fixture,l75-board-7x5,747e6cb4591b8b8e,1c5472aa8dd261d7,560,400
synthetic_capture_blur_noise.png,26,2,441.334125747,305.343126845,0.65,opencv-charuco,l78-blur-noise-fixture,l75-board-7x5,747e6cb4591b8b8e,1c5472aa8dd261d7,560,400
synthetic_capture_blur_noise.png,26,3,394.035081355,302.699583685,0.65,opencv-charuco,l78-blur-noise-fixture,l75-board-7x5,747e6cb4591b8b8e,1c5472aa8dd261d7,560,400
synthetic_capture_blur_noise.png,27,0,469.876408997,260.207376005,0.65,opencv-charuco,l78-blur-noise-fixture,l75-board-7x5,747e6cb4591b8b8e,1c5472aa8dd261d7,560,400
synthetic_capture_blur_noise.png,27,1,516.0655224779999,263.372936205,0.65,opencv-charuco,l78-blur-noise-fixture,l75-board-7x5,747e6cb4591b8b8e,1c5472aa8dd261d7,560,400
synthetic_capture_blur_noise.png,27,2,513.7120415950001,309.596938707,0.65,opencv-charuco,l78-blur-noise-fixture,l75-board-7x5,747e6cb4591b8b8e,1c5472aa8dd261d7,560,400
synthetic_capture_blur_noise.png,27,3,466.37654059799996,307.406109486,0.65,opencv-charuco,l78-blur-noise-fixture,l75-board-7x5,747e6cb4591b8b8e,1c5472aa8dd261d7,560,400
synthetic_capture_blur_noise.png,28,0,33.7846717124,305.440114677,0.65,opencv-charuco,l78-blur-noise-fixture,l75-board-7x5,747e6cb4591b8b8e,1c5472aa8dd261d7,560,400
synthetic_capture_blur_noise.png,28,1,80.0608257068,308.950346454,0.65,opencv-charuco,l78-blur-noise-fixture,l75-board-7x5,747e6cb4591b8b8e,1c5472aa8dd261d7,560,400
synthetic_capture_blur_noise.png,28,2,77.8676811427,355.188233711,0.65,opencv-charuco,l78-blur-noise-fixture,l75-board-7x5,747e6cb4591b8b8e,1c5472aa8dd261d7,560,400
synthetic_capture_blur_noise.png,28,3,30.7374921303,352.62626024099995,0.65,opencv-charuco,l78-blur-noise-fixture,l75-board-7x5,747e6cb4591b8b8e,1c5472aa8dd261d7,560,400
synthetic_capture_blur_noise.png,29,0,105.78906534999999,310.134544282,0.65,opencv-charuco,l78-blur-noise-fixture,l75-board-7x5,747e6cb4591b8b8e,1c5472aa8dd261d7,560,400
synthetic_capture_blur_noise.png,29,1,151.850180851,313.217848152,0.65,opencv-charuco,l78-blur-noise-fixture,l75-board-7x5,747e6cb4591b8b8e,1c5472aa8dd261d7,560,400
synthetic_capture_blur_noise.png,29,2,149.455483523,359.52882552299997,0.65,opencv-charuco,l78-blur-noise-fixture,l75-board-7x5,747e6cb4591b8b8e,1c5472aa8dd261d7,560,400
synthetic_capture_blur_noise.png,29,3,102.172827658,357.25442635599995,0.65,opencv-charuco,l78-blur-noise-fixture,l75-board-7x5,747e6cb4591b8b8e,1c5472aa8dd261d7,560,400
synthetic_capture_blur_noise.png,30,0,178.029162647,314.193778436,0.65,opencv-charuco,l78-blur-noise-fixture,l75-board-7x5,747e6cb4591b8b8e,1c5472aa8dd261d7,560,400
synthetic_capture_blur_noise.png,30,1,224.201111206,317.783965644,0.65,opencv-charuco,l78-blur-noise-fixture,l75-board-7x5,747e6cb4591b8b8e,1c5472aa8dd261d7,560,400
synthetic_capture_blur_noise.png,30,2,221.831541868,363.935271945,0.65,opencv-charuco,l78-blur-noise-fixture,l75-board-7x5,747e6cb4591b8b8e,1c5472aa8dd261d7,560,400
synthetic_capture_blur_noise.png,30,3,174.483870577,361.45841828399995,0.65,opencv-charuco,l78-blur-noise-fixture,l75-board-7x5,747e6cb4591b8b8e,1c5472aa8dd261d7,560,400
synthetic_capture_blur_noise.png,31,0,249.411673082,318.961047655,0.65,opencv-charuco,l78-blur-noise-fixture,l75-board-7x5,747e6cb4591b8b8e,1c5472aa8dd261d7,560,400
synthetic_capture_blur_noise.png,31,1,295.69667405399997,321.96712790799995,0.65,opencv-charuco,l78-blur-noise-fixture,l75-board-7x5,747e6cb4591b8b8e,1c5472aa8dd261d7,560,400
synthetic_capture_blur_noise.png,31,2,293.50553527,368.36382569799997,0.65,opencv-charuco,l78-blur-noise-fixture,l75-board-7x5,747e6cb4591b8b8e,1c5472aa8dd261d7,560,400
synthetic_capture_blur_noise.png,31,3,246.37015656,366.00321560599997,0.65,opencv-charuco,l78-blur-noise-fixture,l75-board-7x5,747e6cb4591b8b8e,1c5472aa8dd261d7,560,400
synthetic_capture_blur_noise.png,32,0,321.347611946,322.951258102,0.65,opencv-charuco,l78-blur-noise-fixture,l75-board-7x5,747e6cb4591b8b8e,1c5472aa8dd261d7,560,400
synthetic_capture_blur_noise.png,32,1,367.41775157999996,326.615520922,0.65,opencv-charuco,l78-blur-noise-fixture,l75-board-7x5,747e6cb4591b8b8e,1c5472aa8dd261d7,560,400
synthetic_capture_blur_noise.png,32,2,365.037297034,372.682429325,0.65,opencv-charuco,l78-blur-noise-fixture,l75-board-7x5,747e6cb4591b8b8e,1c5472aa8dd261d7,560,400
synthetic_capture_blur_noise.png,32,3,317.771586905,370.29241307499996,0.65,opencv-charuco,l78-blur-noise-fixture,l75-board-7x5,747e6cb4591b8b8e,1c5472aa8dd261d7,560,400
synthetic_capture_blur_noise.png,33,0,393.631885314,327.783363121,0.65,opencv-charuco,l78-blur-noise-fixture,l75-board-7x5,747e6cb4591b8b8e,1c5472aa8dd261d7,560,400
synthetic_capture_blur_noise.png,33,1,439.78668309299997,330.718914994,0.65,opencv-charuco,l78-blur-noise-fixture,l75-board-7x5,747e6cb4591b8b8e,1c5472aa8dd261d7,560,400
synthetic_capture_blur_noise.png,33,2,437.40200208699997,377.198233304,0.65,opencv-charuco,l78-blur-noise-fixture,l75-board-7x5,747e6cb4591b8b8e,1c5472aa8dd261d7,560,400
synthetic_capture_blur_noise.png,33,3,390.043927409,374.750627318,0.65,opencv-charuco,l78-blur-noise-fixture,l75-board-7x5,747e6cb4591b8b8e,1c5472aa8dd261d7,560,400
synthetic_capture_blur_noise.png,34,0,465.042200698,331.713275103,0.65,opencv-charuco,l78-blur-noise-fixture,l75-board-7x5,747e6cb4591b8b8e,1c5472aa8dd261d7,560,400
synthetic_capture_blur_noise.png,34,1,511.33395929899996,335.444138964,0.65,opencv-charuco,l78-blur-noise-fixture,l75-board-7x5,747e6cb4591b8b8e,1c5472aa8dd261d7,560,400
synthetic_capture_blur_noise.png,34,2,509.142483149,381.430649503,0.65,opencv-charuco,l78-blur-noise-fixture,l75-board-7x5,747e6cb4591b8b8e,1c5472aa8dd261d7,560,400
synthetic_capture_blur_noise.png,34,3,461.99973166499996,379.127318771,0.65,opencv-charuco,l78-blur-noise-fixture,l75-board-7x5,747e6cb4591b8b8e,1c5472aa8dd261d7,560,400
